2023-11-09 21:00:00.0720–TRACE–2023/11/09 21:00:00:0719| 1|  COM5| S | CommandID     49| FA52010501
2023-11-09 21:27:07.3061–TRACE–2023/11/09 21:27:07:3061| 0|  COM5| R | CommandID     65| FA020424340D0A
2023-11-09 21:27:07.4045–TRACE–2023/11/09 21:27:07:4045| 0|  COM5| S | CommandID     66| FA52030405
2023-11-09 21:27:07.4167–TRACE–2023/11/09 21:27:07:4167| 0|  COM5| R | CommandID     66| FA030425210D0A
2023-11-09 21:27:07.5132–TRACE–2023/11/09 21:27:07:5132| 0|  COM5| S | CommandID     67| FA52010501
2023-11-09 21:27:07.5419–TRACE–2023/11/09 21:27:07:5418| 0|  COM5| R | CommandID     67| FA010401200D0A
2023-11-09 21:27:07.6212–TRACE–2023/11/09 21:27:07:6212| 0|  COM5| S | CommandID     68| FA52030501
2023-11-09 21:27:07.6506–TRACE–2023/11/09 21:27:07:6506| 0|  COM5| R | CommandID     68| FA030401000D0A
2023-11-09 21:27:07.7344–TRACE–2023/11/09 21:27:07:7344| 0|  COM5| S | CommandID     69| FA52020501
2023-11-09 21:27:07.7597–TRACE–2023/11/09 21:27:07:7597| 0|  COM5| R | CommandID     69| FA020401000D0A
2023-11-09 21:27:08.2364–TRACE–2023/11/09 21:27:08:2363| 0|  COM5| S | CommandID     70| FA52010405
2023-11-09 21:27:08.2650–TRACE–2023/11/09 21:27:08:2650| 0|  COM5| R | CommandID     70| FA0104450F0D0A
2023-11-09 21:27:08.3378–TRACE–2023/11/09 21:27:08:3378| 0|  COM5| S | CommandID     71| FA52020405
2023-11-09 21:27:08.3549–TRACE–2023/11/09 21:27:08:3548| 0|  COM5| R | CommandID     71| FA0204481D0D0A
2023-11-09 21:27:08.4488–TRACE–2023/11/09 21:27:08:4488| 0|  COM5| S | CommandID     72| FA52030405
2023-11-09 21:27:08.4840–TRACE–2023/11/09 21:27:08:4840| 0|  COM5| R | CommandID     72| FA0304393C0D0A
2023-11-09 21:27:08.5596–TRACE–2023/11/09 21:27:08:5596| 0|  COM5| S | CommandID     73| FA52010501
2023-11-09 21:27:08.5728–TRACE–2023/11/09 21:27:08:5728| 0|  COM5| R | CommandID     73| FA010401400D0A
2023-11-09 21:27:08.6718–TRACE–2023/11/09 21:27:08:6718| 0|  COM5| S | CommandID     74| FA52030501
2023-11-09 21:27:08.6993–TRACE–2023/11/09 21:27:08:6992| 0|  COM5| R | CommandID     74| FA030401300D0A
2023-11-09 21:27:08.7789–TRACE–2023/11/09 21:27:08:7789| 0|  COM5| S | CommandID     75| FA52020501
2023-11-09 21:27:08.7934–TRACE–2023/11/09 21:27:08:7934| 0|  COM5| R | CommandID     75| FA0204051C0D0A
2023-11-09 21:27:09.2920–TRACE–2023/11/09 21:27:09:2920| 0|  COM5| S | CommandID     76| FA52010405
2023-11-09 21:27:09.3059–TRACE–2023/11/09 21:27:09:3059| 0|  COM5| R | CommandID     76| FA01041E360D0A
2023-11-09 21:27:09.4008–TRACE–2023/11/09 21:27:09:4008| 0|  COM5| S | CommandID     77| FA52020405
2023-11-09 21:27:09.4152–TRACE–2023/11/09 21:27:09:4151| 0|  COM5| R | CommandID     77| FA02042B3B0D0A
2023-11-09 21:27:09.5139–TRACE–2023/11/09 21:27:09:5139| 0|  COM5| S | CommandID     78| FA52030405
2023-11-09 21:27:09.5261–TRACE–2023/11/09 21:27:09:5261| 0|  COM5| R | CommandID     78| FA0304440F0D0A
2023-11-09 21:27:09.6224–TRACE–2023/11/09 21:27:09:6224| 0|  COM5| S | CommandID     79| FA52010501
2023-11-09 21:27:09.6509–TRACE–2023/11/09 21:27:09:6509| 0|  COM5| R | CommandID     79| FA010401240D0A
2023-11-09 21:27:09.7288–TRACE–2023/11/09 21:27:09:7288| 0|  COM5| S | CommandID     80| FA52030501
2023-11-09 21:27:09.7448–TRACE–2023/11/09 21:27:09:7448| 0|  COM5| R | CommandID     80| FA030401100D0A
2023-11-09 21:27:09.8370–TRACE–2023/11/09 21:27:09:8370| 0|  COM5| S | CommandID     81| FA52020501
2023-11-09 21:27:09.8541–TRACE–2023/11/09 21:27:09:8541| 0|  COM5| R | CommandID     81| FA020401100D0A
2023-11-09 21:27:10.3418–TRACE–2023/11/09 21:27:10:3417| 0|  COM5| S | CommandID     82| FA57000201
2023-11-09 21:27:10.3708–TRACE–2023/11/09 21:27:10:3708| 0|  COM5| R | CommandID     82| C30D0A
2023-11-09 21:27:12.3553–TRACE–2023/11/09 21:27:12:3552| 0|  COM5| S | CommandID     83| FA52010002
2023-11-09 21:27:12.3698–TRACE–2023/11/09 21:27:12:3698| 0|  COM5| R | CommandID     83| FA010403040D0A
2023-11-09 21:28:20.1888–TRACE–2023/11/09 21:28:20:1861| 0|  COM5| S | CommandID      0| FA57000201
2023-11-09 21:28:20.2141–TRACE–2023/11/09 21:28:20:2141| 0|  COM5| R | CommandID      0| C30D0A
2023-11-09 21:28:22.1983–TRACE–2023/11/09 21:28:22:1983| 0|  COM5| S | CommandID      1| FA52010002
2023-11-09 21:28:22.2144–TRACE–2023/11/09 21:28:22:2144| 0|  COM5| R | CommandID      1| FA010403040D0A
2023-11-09 21:28:22.3082–TRACE–2023/11/09 21:28:22:3082| 0|  COM5| S | CommandID      2| FA52020002
2023-11-09 21:28:22.3226–TRACE–2023/11/09 21:28:22:3226| 0|  COM5| R | CommandID      2| FA020403040D0A
2023-11-09 21:28:22.4177–TRACE–2023/11/09 21:28:22:4177| 0|  COM5| S | CommandID      3| FA52030002
2023-11-09 21:28:22.4319–TRACE–2023/11/09 21:28:22:4319| 0|  COM5| R | CommandID      3| FA030403040D0A
2023-11-09 21:28:22.5267–TRACE–2023/11/09 21:28:22:5266| 0|  COM5| S | CommandID      4| FA52010001
2023-11-09 21:28:22.5419–TRACE–2023/11/09 21:28:22:5419| 0|  COM5| R | CommandID      4| FA010401020D0A
2023-11-09 21:28:22.6350–TRACE–2023/11/09 21:28:22:6350| 0|  COM5| S | CommandID      5| FA52020001
2023-11-09 21:28:22.6495–TRACE–2023/11/09 21:28:22:6494| 0|  COM5| R | CommandID      5| FA020401020D0A
2023-11-09 21:28:22.7459–TRACE–2023/11/09 21:28:22:7459| 0|  COM5| S | CommandID      6| FA52030001
2023-11-09 21:28:22.7639–TRACE–2023/11/09 21:28:22:7639| 0|  COM5| R | CommandID      6| FA030401020D0A
2023-11-09 21:28:22.8588–TRACE–2023/11/09 21:28:22:8588| 0|  COM5| S | CommandID      7| FA52010401
2023-11-09 21:28:22.8696–TRACE–2023/11/09 21:28:22:8696| 0|  COM5| R | CommandID      7| FA010A0101020304050607080D0A
2023-11-09 21:28:22.9639–TRACE–2023/11/09 21:28:22:9639| 0|  COM5| S | CommandID      8| FA52020401
2023-11-09 21:28:22.9804–TRACE–2023/11/09 21:28:22:9804| 0|  COM5| R | CommandID      8| FA020A0101020304050607080D0A
2023-11-09 21:28:23.0763–TRACE–2023/11/09 21:28:23:0763| 0|  COM5| S | CommandID      9| FA52030401
2023-11-09 21:28:23.0896–TRACE–2023/11/09 21:28:23:0896| 0|  COM5| R | CommandID      9| FA030A0001020304050607080D0A
2023-11-09 21:28:23.1859–TRACE–2023/11/09 21:28:23:1859| 0|  COM5| S | CommandID     10| FA52010101
2023-11-09 21:28:23.1978–TRACE–2023/11/09 21:28:23:1978| 0|  COM5| R | CommandID     10| FA0103640D0A
2023-11-09 21:28:23.2920–TRACE–2023/11/09 21:28:23:2920| 0|  COM5| S | CommandID     11| FA52020101
2023-11-09 21:28:23.3073–TRACE–2023/11/09 21:28:23:3073| 0|  COM5| R | CommandID     11| FA0203640D0A
2023-11-09 21:28:23.4004–TRACE–2023/11/09 21:28:23:4004| 0|  COM5| S | CommandID     12| FA52030101
2023-11-09 21:28:23.4169–TRACE–2023/11/09 21:28:23:4169| 0|  COM5| R | CommandID     12| FA0303640D0A
2023-11-09 21:28:23.5140–TRACE–2023/11/09 21:28:23:5139| 0|  COM5| S | CommandID     13| FA52010402
2023-11-09 21:28:23.5267–TRACE–2023/11/09 21:28:23:5267| 0|  COM5| R | CommandID     13| FA010400850D0A
2023-11-09 21:28:23.6252–TRACE–2023/11/09 21:28:23:6252| 0|  COM5| S | CommandID     14| FA52020402
2023-11-09 21:28:23.6504–TRACE–2023/11/09 21:28:23:6504| 0|  COM5| R | CommandID     14| FA020400870D0A
2023-11-09 21:28:23.7396–TRACE–2023/11/09 21:28:23:7396| 0|  COM5| S | CommandID     15| FA52030402
2023-11-09 21:28:23.7656–TRACE–2023/11/09 21:28:23:7656| 0|  COM5| R | CommandID     15| FA030400890D0A
2023-11-09 21:28:23.8459–TRACE–2023/11/09 21:28:23:8458| 0|  COM5| S | CommandID     16| FA52010403
2023-11-09 21:28:23.8708–TRACE–2023/11/09 21:28:23:8708| 0|  COM5| R | CommandID     16| FA01054555550D0A
2023-11-09 21:28:23.9478–TRACE–2023/11/09 21:28:23:9477| 0|  COM5| S | CommandID     17| FA52020403
2023-11-09 21:28:23.9626–TRACE–2023/11/09 21:28:23:9626| 0|  COM5| R | CommandID     17| FA02054159550D0A
2023-11-09 21:28:24.0611–TRACE–2023/11/09 21:28:24:0610| 0|  COM5| S | CommandID     18| FA52030403
2023-11-09 21:28:24.0725–TRACE–2023/11/09 21:28:24:0725| 0|  COM5| R | CommandID     18| FA03054355550D0A
2023-11-09 21:28:24.1733–TRACE–2023/11/09 21:28:24:1733| 0|  COM5| S | CommandID     19| FA52010404
2023-11-09 21:28:24.2009–TRACE–2023/11/09 21:28:24:2009| 0|  COM5| R | CommandID     19| FA01034B0D0A
2023-11-09 21:28:24.2877–TRACE–2023/11/09 21:28:24:2877| 0|  COM5| S | CommandID     20| FA52020404
2023-11-09 21:28:24.3105–TRACE–2023/11/09 21:28:24:3105| 0|  COM5| R | CommandID     20| FA02034B0D0A
2023-11-09 21:28:24.4005–TRACE–2023/11/09 21:28:24:4005| 0|  COM5| S | CommandID     21| FA52030404
2023-11-09 21:28:24.4172–TRACE–2023/11/09 21:28:24:4171| 0|  COM5| R | CommandID     21| FA03034B0D0A
2023-11-09 21:28:24.5107–TRACE–2023/11/09 21:28:24:5107| 0|  COM5| S | CommandID     22| FA52010405
2023-11-09 21:28:24.5259–TRACE–2023/11/09 21:28:24:5259| 0|  COM5| R | CommandID     22| FA01044F300D0A
2023-11-09 21:28:24.6180–TRACE–2023/11/09 21:28:24:6179| 0|  COM5| S | CommandID     23| FA52020405
2023-11-09 21:28:24.6345–TRACE–2023/11/09 21:28:24:6345| 0|  COM5| R | CommandID     23| FA02041F430D0A
2023-11-09 21:28:24.7329–TRACE–2023/11/09 21:28:24:7329| 0|  COM5| S | CommandID     24| FA52030405
2023-11-09 21:28:24.7447–TRACE–2023/11/09 21:28:24:7447| 0|  COM5| R | CommandID     24| FA03044D250D0A
2023-11-09 21:28:24.8395–TRACE–2023/11/09 21:28:24:8394| 0|  COM5| S | CommandID     25| FA52010501
2023-11-09 21:28:24.8540–TRACE–2023/11/09 21:28:24:8540| 0|  COM5| R | CommandID     25| FA0104014C0D0A
2023-11-09 21:28:24.9520–TRACE–2023/11/09 21:28:24:9519| 0|  COM5| S | CommandID     26| FA52030501
2023-11-09 21:28:24.9648–TRACE–2023/11/09 21:28:24:9647| 0|  COM5| R | CommandID     26| FA030401200D0A
2023-11-09 21:28:25.0593–TRACE–2023/11/09 21:28:25:0593| 0|  COM5| S | CommandID     27| FA52020501
2023-11-09 21:28:25.0731–TRACE–2023/11/09 21:28:25:0731| 0|  COM5| R | CommandID     27| FA020401300D0A
2023-11-09 21:28:25.5726–TRACE–2023/11/09 21:28:25:5726| 0|  COM5| S | CommandID     28| FA52010405
2023-11-09 21:28:25.5873–TRACE–2023/11/09 21:28:25:5873| 0|  COM5| R | CommandID     28| FA0104473E0D0A
2023-11-09 21:28:25.6809–TRACE–2023/11/09 21:28:25:6809| 0|  COM5| S | CommandID     29| FA52020405
2023-11-09 21:28:25.6977–TRACE–2023/11/09 21:28:25:6977| 0|  COM5| R | CommandID     29| FA02042E230D0A
2023-11-09 21:28:25.7919–TRACE–2023/11/09 21:28:25:7919| 0|  COM5| S | CommandID     30| FA52030405
2023-11-09 21:28:25.8071–TRACE–2023/11/09 21:28:25:8071| 0|  COM5| R | CommandID     30| FA0304172D0D0A
2023-11-09 21:28:25.9022–TRACE–2023/11/09 21:28:25:9022| 0|  COM5| S | CommandID     31| FA52010501
2023-11-09 21:28:25.9168–TRACE–2023/11/09 21:28:25:9168| 0|  COM5| R | CommandID     31| FA010401040D0A
2023-11-09 21:28:26.0130–TRACE–2023/11/09 21:28:26:0130| 0|  COM5| S | CommandID     32| FA52030501
2023-11-09 21:28:26.0252–TRACE–2023/11/09 21:28:26:0252| 0|  COM5| R | CommandID     32| FA0304015C0D0A
2023-11-09 21:28:26.1230–TRACE–2023/11/09 21:28:26:1230| 0|  COM5| S | CommandID     33| FA52020501
2023-11-09 21:28:26.1347–TRACE–2023/11/09 21:28:26:1347| 0|  COM5| R | CommandID     33| FA0204011C0D0A
2023-11-09 21:28:26.6355–TRACE–2023/11/09 21:28:26:6354| 0|  COM5| S | CommandID     34| FA52010405
2023-11-09 21:28:26.6500–TRACE–2023/11/09 21:28:26:6500| 0|  COM5| R | CommandID     34| FA010415450D0A
2023-11-09 21:28:26.7474–TRACE–2023/11/09 21:28:26:7474| 0|  COM5| S | CommandID     35| FA52020405
2023-11-09 21:28:26.7607–TRACE–2023/11/09 21:28:26:7607| 0|  COM5| R | CommandID     35| FA0204404A0D0A
2023-11-09 21:28:26.8570–TRACE–2023/11/09 21:28:26:8570| 0|  COM5| S | CommandID     36| FA52030405
2023-11-09 21:28:26.8683–TRACE–2023/11/09 21:28:26:8683| 0|  COM5| R | CommandID     36| FA030429460D0A
2023-11-09 21:28:26.9703–TRACE–2023/11/09 21:28:26:9703| 0|  COM5| S | CommandID     37| FA52010501
2023-11-09 21:28:26.9935–TRACE–2023/11/09 21:28:26:9935| 0|  COM5| R | CommandID     37| FA0104015C0D0A
2023-11-09 21:28:27.0727–TRACE–2023/11/09 21:28:27:0726| 0|  COM5| S | CommandID     38| FA52030501
2023-11-09 21:28:27.0882–TRACE–2023/11/09 21:28:27:0882| 0|  COM5| R | CommandID     38| FA030401440D0A
2023-11-09 21:28:27.1865–TRACE–2023/11/09 21:28:27:1865| 0|  COM5| S | CommandID     39| FA52020501
2023-11-09 21:28:27.1974–TRACE–2023/11/09 21:28:27:1974| 0|  COM5| R | CommandID     39| FA020401540D0A
2023-11-09 21:28:27.6865–TRACE–2023/11/09 21:28:27:6865| 0|  COM5| S | CommandID     40| FA52010405
2023-11-09 21:28:27.6975–TRACE–2023/11/09 21:28:27:6974| 0|  COM5| R | CommandID     40| FA010434230D0A
2023-11-09 21:28:27.8008–TRACE–2023/11/09 21:28:27:8008| 0|  COM5| S | CommandID     41| FA52020405
2023-11-09 21:28:27.8226–TRACE–2023/11/09 21:28:27:8226| 0|  COM5| R | CommandID     41| FA020437320D0A
2023-11-09 21:28:27.9027–TRACE–2023/11/09 21:28:27:9026| 0|  COM5| S | CommandID     42| FA52030405
2023-11-09 21:28:27.9473–TRACE–2023/11/09 21:28:27:9473| 0|  COM5| R | CommandID     42| FA03044F480D0A
2023-11-09 21:28:28.0147–TRACE–2023/11/09 21:28:28:0147| 0|  COM5| S | CommandID     43| FA52010501
2023-11-09 21:28:28.0248–TRACE–2023/11/09 21:28:28:0248| 0|  COM5| R | CommandID     43| FA0104015C0D0A
2023-11-09 21:28:28.1236–TRACE–2023/11/09 21:28:28:1236| 0|  COM5| S | CommandID     44| FA52030501
2023-11-09 21:28:28.1343–TRACE–2023/11/09 21:28:28:1343| 0|  COM5| R | CommandID     44| FA0304013C0D0A
2023-11-09 21:28:28.2365–TRACE–2023/11/09 21:28:28:2365| 0|  COM5| S | CommandID     45| FA52020501
2023-11-09 21:28:28.2597–TRACE–2023/11/09 21:28:28:2597| 0|  COM5| R | CommandID     45| FA020401240D0A
2023-11-09 21:28:28.7447–TRACE–2023/11/09 21:28:28:7446| 0|  COM5| S | CommandID     46| FA52010405
2023-11-09 21:28:28.7593–TRACE–2023/11/09 21:28:28:7593| 0|  COM5| R | CommandID     46| FA01040A0F0D0A
2023-11-09 21:28:28.8543–TRACE–2023/11/09 21:28:28:8542| 0|  COM5| S | CommandID     47| FA52020405
2023-11-09 21:28:28.8696–TRACE–2023/11/09 21:28:28:8696| 0|  COM5| R | CommandID     47| FA020446220D0A
2023-11-09 21:28:28.9636–TRACE–2023/11/09 21:28:28:9636| 0|  COM5| S | CommandID     48| FA52030405
2023-11-09 21:28:28.9811–TRACE–2023/11/09 21:28:28:9810| 0|  COM5| R | CommandID     48| FA03043C4D0D0A
2023-11-09 21:28:29.0723–TRACE–2023/11/09 21:28:29:0722| 0|  COM5| S | CommandID     49| FA52010501
2023-11-09 21:28:29.0886–TRACE–2023/11/09 21:28:29:0885| 0|  COM5| R | CommandID     49| FA010401500D0A
2023-11-09 21:28:29.1850–TRACE–2023/11/09 21:28:29:1850| 0|  COM5| S | CommandID     50| FA52030501
2023-11-09 21:28:29.1977–TRACE–2023/11/09 21:28:29:1977| 0|  COM5| R | CommandID     50| FA0304013C0D0A
2023-11-09 21:28:29.2963–TRACE–2023/11/09 21:28:29:2962| 0|  COM5| S | CommandID     51| FA52020501
2023-11-09 21:28:29.3068–TRACE–2023/11/09 21:28:29:3068| 0|  COM5| R | CommandID     51| FA020401040D0A
2023-11-09 21:28:29.7966–TRACE–2023/11/09 21:28:29:7966| 0|  COM5| S | CommandID     52| FA52010405
2023-11-09 21:28:29.8069–TRACE–2023/11/09 21:28:29:8069| 0|  COM5| R | CommandID     52| FA01042C390D0A
2023-11-09 21:28:29.9100–TRACE–2023/11/09 21:28:29:9100| 0|  COM5| S | CommandID     53| FA52020405
2023-11-09 21:28:29.9351–TRACE–2023/11/09 21:28:29:9351| 0|  COM5| R | CommandID     53| FA020417170D0A
2023-11-09 21:28:30.0199–TRACE–2023/11/09 21:28:30:0199| 0|  COM5| S | CommandID     54| FA52030405
2023-11-09 21:28:30.0456–TRACE–2023/11/09 21:28:30:0456| 0|  COM5| R | CommandID     54| FA03044B0F0D0A
2023-11-09 21:28:30.1300–TRACE–2023/11/09 21:28:30:1300| 0|  COM5| S | CommandID     55| FA52010501
2023-11-09 21:28:30.1530–TRACE–2023/11/09 21:28:30:1530| 0|  COM5| R | CommandID     55| FA010401580D0A
2023-11-09 21:28:30.2421–TRACE–2023/11/09 21:28:30:2421| 0|  COM5| S | CommandID     56| FA52030501
2023-11-09 21:28:30.2611–TRACE–2023/11/09 21:28:30:2611| 0|  COM5| R | CommandID     56| FA030401180D0A
2023-11-09 21:28:30.3561–TRACE–2023/11/09 21:28:30:3561| 0|  COM5| S | CommandID     57| FA52020501
2023-11-09 21:28:30.3687–TRACE–2023/11/09 21:28:30:3687| 0|  COM5| R | CommandID     57| FA020401200D0A
2023-11-09 21:28:30.8567–TRACE–2023/11/09 21:28:30:8567| 0|  COM5| S | CommandID     58| FA52010405
2023-11-09 21:28:30.8693–TRACE–2023/11/09 21:28:30:8693| 0|  COM5| R | CommandID     58| FA01041D3D0D0A
2023-11-09 21:28:30.9684–TRACE–2023/11/09 21:28:30:9684| 0|  COM5| S | CommandID     59| FA52020405
2023-11-09 21:28:30.9785–TRACE–2023/11/09 21:28:30:9785| 0|  COM5| R | CommandID     59| FA0204231C0D0A
2023-11-09 21:28:31.0805–TRACE–2023/11/09 21:28:31:0805| 0|  COM5| S | CommandID     60| FA52030405
2023-11-09 21:28:31.1041–TRACE–2023/11/09 21:28:31:1041| 0|  COM5| R | CommandID     60| FA0304504E0D0A
2023-11-09 21:28:31.1825–TRACE–2023/11/09 21:28:31:1825| 0|  COM5| S | CommandID     61| FA52010501
2023-11-09 21:28:31.1974–TRACE–2023/11/09 21:28:31:1974| 0|  COM5| R | CommandID     61| FA010401400D0A
2023-11-09 21:28:31.2920–TRACE–2023/11/09 21:28:31:2920| 0|  COM5| S | CommandID     62| FA52030501
2023-11-09 21:28:31.3071–TRACE–2023/11/09 21:28:31:3071| 0|  COM5| R | CommandID     62| FA030401280D0A
2023-11-09 21:28:31.3997–TRACE–2023/11/09 21:28:31:3997| 0|  COM5| S | CommandID     63| FA52020501
2023-11-09 21:28:31.4152–TRACE–2023/11/09 21:28:31:4152| 0|  COM5| R | CommandID     63| FA020401500D0A
2023-11-09 21:28:31.9003–TRACE–2023/11/09 21:28:31:9003| 0|  COM5| S | CommandID     64| FA52010405
2023-11-09 21:28:31.9170–TRACE–2023/11/09 21:28:31:9170| 0|  COM5| R | CommandID     64| FA01043F280D0A
2023-11-09 21:28:32.0131–TRACE–2023/11/09 21:28:32:0131| 0|  COM5| S | CommandID     65| FA52020405
2023-11-09 21:28:32.0255–TRACE–2023/11/09 21:28:32:0255| 0|  COM5| R | CommandID     65| FA020417290D0A
2023-11-09 21:28:32.1243–TRACE–2023/11/09 21:28:32:1242| 0|  COM5| S | CommandID     66| FA52030405
2023-11-09 21:28:32.1347–TRACE–2023/11/09 21:28:32:1347| 0|  COM5| R | CommandID     66| FA030433320D0A
2023-11-09 21:28:32.2370–TRACE–2023/11/09 21:28:32:2370| 0|  COM5| S | CommandID     67| FA52010501
2023-11-09 21:28:32.2611–TRACE–2023/11/09 21:28:32:2611| 0|  COM5| R | CommandID     67| FA010401340D0A
2023-11-09 21:28:32.3495–TRACE–2023/11/09 21:28:32:3494| 0|  COM5| S | CommandID     68| FA52030501
2023-11-09 21:28:32.3742–TRACE–2023/11/09 21:28:32:3742| 0|  COM5| R | CommandID     68| FA030401300D0A
2023-11-09 21:28:32.4628–TRACE–2023/11/09 21:28:32:4628| 0|  COM5| S | CommandID     69| FA52020501
2023-11-09 21:28:32.4782–TRACE–2023/11/09 21:28:32:4782| 0|  COM5| R | CommandID     69| FA0204011C0D0A
2023-11-09 21:28:32.9773–TRACE–2023/11/09 21:28:32:9773| 0|  COM5| S | CommandID     70| FA52010405
2023-11-09 21:28:32.9950–TRACE–2023/11/09 21:28:32:9950| 0|  COM5| R | CommandID     70| FA010428180D0A
2023-11-09 21:28:33.0899–TRACE–2023/11/09 21:28:33:0899| 0|  COM5| S | CommandID     71| FA52020405
2023-11-09 21:28:33.1045–TRACE–2023/11/09 21:28:33:1045| 0|  COM5| R | CommandID     71| FA020413300D0A
2023-11-09 21:28:33.1965–TRACE–2023/11/09 21:28:33:1965| 0|  COM5| S | CommandID     72| FA52030405
2023-11-09 21:28:33.2148–TRACE–2023/11/09 21:28:33:2147| 0|  COM5| R | CommandID     72| FA03044A290D0A
2023-11-09 21:28:33.3070–TRACE–2023/11/09 21:28:33:3069| 0|  COM5| S | CommandID     73| FA52010501
2023-11-09 21:28:33.3235–TRACE–2023/11/09 21:28:33:3235| 0|  COM5| R | CommandID     73| FA010401280D0A
2023-11-09 21:28:33.4201–TRACE–2023/11/09 21:28:33:4201| 0|  COM5| S | CommandID     74| FA52030501
2023-11-09 21:28:33.4320–TRACE–2023/11/09 21:28:33:4320| 0|  COM5| R | CommandID     74| FA030401540D0A
2023-11-09 21:28:33.5314–TRACE–2023/11/09 21:28:33:5314| 0|  COM5| S | CommandID     75| FA52020501
2023-11-09 21:28:33.5567–TRACE–2023/11/09 21:28:33:5567| 0|  COM5| R | CommandID     75| FA020401600D0A
2023-11-09 21:28:34.0446–TRACE–2023/11/09 21:28:34:0446| 0|  COM5| S | CommandID     76| FA52010405
2023-11-09 21:28:34.0564–TRACE–2023/11/09 21:28:34:0564| 0|  COM5| R | CommandID     76| FA01040C190D0A
2023-11-09 21:28:34.1579–TRACE–2023/11/09 21:28:34:1579| 0|  COM5| S | CommandID     77| FA52020405
2023-11-09 21:28:34.1831–TRACE–2023/11/09 21:28:34:1831| 0|  COM5| R | CommandID     77| FA02040C4A0D0A
2023-11-09 21:28:34.2703–TRACE–2023/11/09 21:28:34:2703| 0|  COM5| S | CommandID     78| FA52030405
2023-11-09 21:28:34.2937–TRACE–2023/11/09 21:28:34:2936| 0|  COM5| R | CommandID     78| FA03042F2E0D0A
2023-11-09 21:28:34.3861–TRACE–2023/11/09 21:28:34:3861| 0|  COM5| S | CommandID     79| FA52010501
2023-11-09 21:28:34.4010–TRACE–2023/11/09 21:28:34:4010| 0|  COM5| R | CommandID     79| FA010401580D0A
2023-11-09 21:28:34.4993–TRACE–2023/11/09 21:28:34:4992| 0|  COM5| S | CommandID     80| FA52030501
2023-11-09 21:28:34.5110–TRACE–2023/11/09 21:28:34:5110| 0|  COM5| R | CommandID     80| FA030401100D0A
2023-11-09 21:28:34.6104–TRACE–2023/11/09 21:28:34:6104| 0|  COM5| S | CommandID     81| FA52020501
2023-11-09 21:28:34.6362–TRACE–2023/11/09 21:28:34:6362| 0|  COM5| R | CommandID     81| FA020401400D0A
2023-11-09 21:28:35.1201–TRACE–2023/11/09 21:28:35:1201| 0|  COM5| S | CommandID     82| FA57000201
2023-11-09 21:28:35.1356–TRACE–2023/11/09 21:28:35:1356| 0|  COM5| R | CommandID     82| C30D0A
2023-11-09 21:31:35.4381–TRACE–2023/11/09 21:31:35:4379| 0|  COM5| S | CommandID      0| FA57000201
2023-11-09 21:31:35.4698–TRACE–2023/11/09 21:31:35:4698| 0|  COM5| R | CommandID      0| C30D0A
2023-11-09 21:31:37.4380–TRACE–2023/11/09 21:31:37:4380| 0|  COM5| S | CommandID      1| FA52010002
2023-11-09 21:31:37.4634–TRACE–2023/11/09 21:31:37:4634| 0|  COM5| R | CommandID      1| FA010403040D0A
2023-11-09 21:31:37.5478–TRACE–2023/11/09 21:31:37:5478| 0|  COM5| S | CommandID      2| FA52020002
2023-11-09 21:31:37.5742–TRACE–2023/11/09 21:31:37:5741| 0|  COM5| R | CommandID      2| FA020403040D0A
2023-11-09 21:31:37.6576–TRACE–2023/11/09 21:31:37:6576| 0|  COM5| S | CommandID      3| FA52030002
2023-11-09 21:31:37.6822–TRACE–2023/11/09 21:31:37:6821| 0|  COM5| R | CommandID      3| FA030403040D0A
2023-11-09 21:31:37.7696–TRACE–2023/11/09 21:31:37:7695| 0|  COM5| S | CommandID      4| FA52010001
2023-11-09 21:31:37.7922–TRACE–2023/11/09 21:31:37:7922| 0|  COM5| R | CommandID      4| FA010401020D0A
2023-11-09 21:31:37.8691–TRACE–2023/11/09 21:31:37:8690| 0|  COM5| S | CommandID      5| FA52020001
2023-11-09 21:31:37.8843–TRACE–2023/11/09 21:31:37:8843| 0|  COM5| R | CommandID      5| FA020401020D0A
2023-11-09 21:31:37.9830–TRACE–2023/11/09 21:31:37:9830| 0|  COM5| S | CommandID      6| FA52030001
2023-11-09 21:31:37.9942–TRACE–2023/11/09 21:31:37:9942| 0|  COM5| R | CommandID      6| FA030401020D0A
2023-11-09 21:31:38.0980–TRACE–2023/11/09 21:31:38:0980| 0|  COM5| S | CommandID      7| FA52010401
2023-11-09 21:31:38.1226–TRACE–2023/11/09 21:31:38:1226| 0|  COM5| R | CommandID      7| FA010A0101020304050607080D0A
2023-11-09 21:31:38.2091–TRACE–2023/11/09 21:31:38:2091| 0|  COM5| S | CommandID      8| FA52020401
2023-11-09 21:31:38.2302–TRACE–2023/11/09 21:31:38:2302| 0|  COM5| R | CommandID      8| FA020A0101020304050607080D0A
2023-11-09 21:31:38.3250–TRACE–2023/11/09 21:31:38:3250| 0|  COM5| S | CommandID      9| FA52030401
2023-11-09 21:31:38.3375–TRACE–2023/11/09 21:31:38:3375| 0|  COM5| R | CommandID      9| FA030A0101020304050607080D0A
2023-11-09 21:31:38.4341–TRACE–2023/11/09 21:31:38:4341| 0|  COM5| S | CommandID     10| FA52010101
2023-11-09 21:31:38.4469–TRACE–2023/11/09 21:31:38:4469| 0|  COM5| R | CommandID     10| FA0103640D0A
