2023-11-10 15:00:17.1128–TRACE–2023/11/10 15:00:17:1088| 0| COM88| S | CommandID      0| FA57000201
2023-11-10 15:00:55.4989–TRACE–2023/11/10 15:00:55:4989| 0| COM88| S | CommandID     85| FA52010501
2023-11-10 15:00:55.5205–TRACE–2023/11/10 15:00:55:5205| 0| COM88| R | CommandID     85| FA010401600D0A
2023-11-10 15:00:55.5993–TRACE–2023/11/10 15:00:55:5993| 0| COM88| S | CommandID     86| FA52030501
2023-11-10 15:00:55.6145–TRACE–2023/11/10 15:00:55:6144| 0| COM88| R | CommandID     86| FA0304014C0D0A
2023-11-10 15:00:55.7081–TRACE–2023/11/10 15:00:55:7081| 0| COM88| S | CommandID     87| FA52020501
2023-11-10 15:00:55.7237–TRACE–2023/11/10 15:00:55:7237| 0| COM88| R | CommandID     87| FA020401440D0A
2023-11-10 15:00:56.2097–TRACE–2023/11/10 15:00:56:2097| 0| COM88| S | CommandID     88| FA52010405
2023-11-10 15:00:56.2245–TRACE–2023/11/10 15:00:56:2244| 0| COM88| R | CommandID     88| FA010419280D0A
2023-11-10 15:00:56.3185–TRACE–2023/11/10 15:00:56:3185| 0| COM88| S | CommandID     89| FA52020405
2023-11-10 15:00:56.3341–TRACE–2023/11/10 15:00:56:3341| 0| COM88| R | CommandID     89| FA020437480D0A
2023-11-10 15:00:56.4317–TRACE–2023/11/10 15:00:56:4317| 0| COM88| S | CommandID     90| FA52030405
2023-11-10 15:00:56.4423–TRACE–2023/11/10 15:00:56:4423| 0| COM88| R | CommandID     90| FA030436320D0A
2023-11-10 15:00:56.5457–TRACE–2023/11/10 15:00:56:5457| 0| COM88| S | CommandID     91| FA52010501
2023-11-10 15:00:56.5675–TRACE–2023/11/10 15:00:56:5674| 0| COM88| R | CommandID     91| FA010401600D0A
2023-11-10 15:00:56.6614–TRACE–2023/11/10 15:00:56:6614| 0| COM88| S | CommandID     92| FA52030501
2023-11-10 15:00:56.6768–TRACE–2023/11/10 15:00:56:6767| 0| COM88| R | CommandID     92| FA030401580D0A
2023-11-10 15:00:56.7711–TRACE–2023/11/10 15:00:56:7711| 0| COM88| S | CommandID     93| FA52020501
2023-11-10 15:00:56.7868–TRACE–2023/11/10 15:00:56:7868| 0| COM88| R | CommandID     93| FA020401340D0A
2023-11-10 15:00:57.2727–TRACE–2023/11/10 15:00:57:2727| 0| COM88| S | CommandID     94| FA52010405
2023-11-10 15:00:57.2862–TRACE–2023/11/10 15:00:57:2862| 0| COM88| R | CommandID     94| FA010423310D0A
2023-11-10 15:00:57.3856–TRACE–2023/11/10 15:00:57:3855| 0| COM88| S | CommandID     95| FA52020405
2023-11-10 15:00:57.4121–TRACE–2023/11/10 15:00:57:4121| 0| COM88| R | CommandID     95| FA020449230D0A
2023-11-10 15:00:57.4955–TRACE–2023/11/10 15:00:57:4955| 0| COM88| S | CommandID     96| FA52030405
2023-11-10 15:00:57.5207–TRACE–2023/11/10 15:00:57:5206| 0| COM88| R | CommandID     96| FA03044D310D0A
2023-11-10 15:00:57.6089–TRACE–2023/11/10 15:00:57:6088| 0| COM88| S | CommandID     97| FA52010501
2023-11-10 15:00:57.6339–TRACE–2023/11/10 15:00:57:6339| 0| COM88| R | CommandID     97| FA010401280D0A
2023-11-10 15:00:57.7104–TRACE–2023/11/10 15:00:57:7104| 0| COM88| S | CommandID     98| FA52030501
2023-11-10 15:00:57.7240–TRACE–2023/11/10 15:00:57:7240| 0| COM88| R | CommandID     98| FA030401600D0A
2023-11-10 15:00:57.8213–TRACE–2023/11/10 15:00:57:8213| 0| COM88| S | CommandID     99| FA52020501
2023-11-10 15:00:57.8484–TRACE–2023/11/10 15:00:57:8484| 0| COM88| R | CommandID     99| FA0204014C0D0A
2023-11-10 15:00:58.3383–TRACE–2023/11/10 15:00:58:3383| 0| COM88| S | CommandID    100| FA52010405
2023-11-10 15:00:58.3494–TRACE–2023/11/10 15:00:58:3494| 0| COM88| R | CommandID    100| FA010443360D0A
2023-11-10 15:00:58.4516–TRACE–2023/11/10 15:00:58:4516| 0| COM88| S | CommandID    101| FA52020405
2023-11-10 15:00:58.4748–TRACE–2023/11/10 15:00:58:4747| 0| COM88| R | CommandID    101| FA020436220D0A
2023-11-10 15:00:58.5523–TRACE–2023/11/10 15:00:58:5522| 0| COM88| S | CommandID    102| FA52030405
2023-11-10 15:00:58.5675–TRACE–2023/11/10 15:00:58:5674| 0| COM88| R | CommandID    102| FA030439360D0A
2023-11-10 15:00:58.6610–TRACE–2023/11/10 15:00:58:6610| 0| COM88| S | CommandID    103| FA52010501
2023-11-10 15:00:58.6768–TRACE–2023/11/10 15:00:58:6768| 0| COM88| R | CommandID    103| FA0104014C0D0A
2023-11-10 15:00:58.7737–TRACE–2023/11/10 15:00:58:7737| 0| COM88| S | CommandID    104| FA52030501
2023-11-10 15:00:58.7863–TRACE–2023/11/10 15:00:58:7862| 0| COM88| R | CommandID    104| FA030405080D0A
2023-11-10 15:00:58.8864–TRACE–2023/11/10 15:00:58:8863| 0| COM88| S | CommandID    105| FA52020501
2023-11-10 15:00:58.9128–TRACE–2023/11/10 15:00:58:9128| 0| COM88| R | CommandID    105| FA020401500D0A
