2023-12-01 11:00:00.0216–TRACE–2023/12/01 11:00:00:0216| 0| COM83| S | CommandID     57| FA52020501
2023-12-01 11:35:12.6724–TRACE–2023/12/01 11:35:12:6724| 0| COM83| R | CommandID      0| C30D0A
2023-12-01 11:35:17.6666–TRACE–- A-1 進入偵測階段
2023-12-01 11:35:17.6666–TRACE–2023/12/01 11:35:17:6706| 0| COM83| S | CommandID      1| FA52010002
2023-12-01 11:35:17.6965–TRACE–2023/12/01 11:35:17:6965| 0| COM83| R | CommandID      1| FA010403040D0A
2023-12-01 11:35:17.6965–TRACE–2023/12/01 11:35:17:6985| 0| COM83| S | CommandID      2| FA52020002
2023-12-01 11:35:17.7132–TRACE–2023/12/01 11:35:17:7132| 0| COM83| R | CommandID      2| FA020403040D0A
2023-12-01 11:35:17.7132–TRACE–2023/12/01 11:35:17:7152| 0| COM83| S | CommandID      3| FA52030002
2023-12-01 11:35:17.7319–TRACE–2023/12/01 11:35:17:7319| 0| COM83| R | CommandID      3| FA030403040D0A
2023-12-01 11:35:17.7319–TRACE–2023/12/01 11:35:17:7335| 0| COM83| S | CommandID      4| FA52010001
2023-12-01 11:35:17.7589–TRACE–2023/12/01 11:35:17:7589| 0| COM83| R | CommandID      4| FA010401020D0A
2023-12-01 11:35:17.7589–TRACE–2023/12/01 11:35:17:7608| 0| COM83| S | CommandID      5| FA52020001
2023-12-01 11:35:17.7809–TRACE–2023/12/01 11:35:17:7809| 0| COM83| R | CommandID      5| FA020401020D0A
2023-12-01 11:35:17.7809–TRACE–2023/12/01 11:35:17:7828| 0| COM83| S | CommandID      6| FA52030001
2023-12-01 11:35:17.8105–TRACE–2023/12/01 11:35:17:8105| 0| COM83| R | CommandID      6| FA030401020D0A
2023-12-01 11:35:17.8105–TRACE–2023/12/01 11:35:17:8133| 0| COM83| S | CommandID      7| FA52010401
2023-12-01 11:35:17.8364–TRACE–2023/12/01 11:35:17:8363| 0| COM83| R | CommandID      7| FA010A0101020304050607080D0A
2023-12-01 11:35:17.8364–TRACE–2023/12/01 11:35:17:8384| 0| COM83| S | CommandID      8| FA52020401
2023-12-01 11:35:17.8533–TRACE–2023/12/01 11:35:17:8533| 0| COM83| R | CommandID      8| FA020A0101020304050607080D0A
2023-12-01 11:35:17.8533–TRACE–2023/12/01 11:35:17:8561| 0| COM83| S | CommandID      9| FA52030401
2023-12-01 11:35:17.8703–TRACE–2023/12/01 11:35:17:8702| 0| COM83| R | CommandID      9| FA030A0101020304050607080D0A
2023-12-01 11:35:17.8703–TRACE–2023/12/01 11:35:17:8723| 0| COM83| S | CommandID     10| FA52010101
2023-12-01 11:35:17.8842–TRACE–2023/12/01 11:35:17:8842| 0| COM83| R | CommandID     10| FA0103640D0A
2023-12-01 11:35:17.8842–TRACE–2023/12/01 11:35:17:8863| 0| COM83| S | CommandID     11| FA52020101
2023-12-01 11:35:17.9044–TRACE–2023/12/01 11:35:17:9044| 0| COM83| R | CommandID     11| FA0203640D0A
2023-12-01 11:35:17.9044–TRACE–2023/12/01 11:35:17:9060| 0| COM83| S | CommandID     12| FA52030101
2023-12-01 11:35:17.9300–TRACE–2023/12/01 11:35:17:9300| 0| COM83| R | CommandID     12| FA0303640D0A
2023-12-01 11:35:17.9300–TRACE–2023/12/01 11:35:17:9317| 0| COM83| S | CommandID     13| FA52010402
2023-12-01 11:35:17.9481–TRACE–2023/12/01 11:35:17:9481| 0| COM83| R | CommandID     13| FA010400870D0A
2023-12-01 11:35:17.9481–TRACE–2023/12/01 11:35:17:9497| 0| COM83| S | CommandID     14| FA52020402
2023-12-01 11:35:17.9644–TRACE–2023/12/01 11:35:17:9644| 0| COM83| R | CommandID     14| FA020400890D0A
2023-12-01 11:35:17.9644–TRACE–2023/12/01 11:35:17:9659| 0| COM83| S | CommandID     15| FA52030402
2023-12-01 11:35:17.9788–TRACE–2023/12/01 11:35:17:9788| 0| COM83| R | CommandID     15| FA030400850D0A
2023-12-01 11:35:17.9944–TRACE–2023/12/01 11:35:17:9944| 0| COM83| S | CommandID     16| FA52010403
2023-12-01 11:35:18.0251–TRACE–2023/12/01 11:35:18:0250| 0| COM83| R | CommandID     16| FA01054155550D0A
2023-12-01 11:35:18.0251–TRACE–2023/12/01 11:35:18:0281| 0| COM83| S | CommandID     17| FA52020403
2023-12-01 11:35:18.0447–TRACE–2023/12/01 11:35:18:0446| 0| COM83| R | CommandID     17| FA02054159550D0A
2023-12-01 11:35:18.0447–TRACE–2023/12/01 11:35:18:0467| 0| COM83| S | CommandID     18| FA52030403
2023-12-01 11:35:18.0703–TRACE–2023/12/01 11:35:18:0702| 0| COM83| R | CommandID     18| FA03054157550D0A
2023-12-01 11:35:18.0703–TRACE–2023/12/01 11:35:18:0727| 0| COM83| S | CommandID     19| FA52010404
2023-12-01 11:35:18.0907–TRACE–2023/12/01 11:35:18:0907| 0| COM83| R | CommandID     19| FA01034B0D0A
2023-12-01 11:35:18.0907–TRACE–2023/12/01 11:35:18:0937| 0| COM83| S | CommandID     20| FA52020404
2023-12-01 11:35:18.1178–TRACE–2023/12/01 11:35:18:1178| 0| COM83| R | CommandID     20| FA02034B0D0A
2023-12-01 11:35:18.1178–TRACE–2023/12/01 11:35:18:1198| 0| COM83| S | CommandID     21| FA52030404
2023-12-01 11:35:18.1377–TRACE–2023/12/01 11:35:18:1377| 0| COM83| R | CommandID     21| FA03034B0D0A
2023-12-01 11:35:18.1377–TRACE–2023/12/01 11:35:18:1395| 0| COM83| S | CommandID     22| FA52010405
2023-12-01 11:35:18.1643–TRACE–2023/12/01 11:35:18:1643| 0| COM83| R | CommandID     22| FA010432450D0A
2023-12-01 11:35:18.1643–TRACE–2023/12/01 11:35:18:1665| 0| COM83| S | CommandID     23| FA52020405
2023-12-01 11:35:18.2009–TRACE–2023/12/01 11:35:18:2009| 0| COM83| R | CommandID     23| FA02042B120D0A
2023-12-01 11:35:18.2009–TRACE–2023/12/01 11:35:18:2026| 0| COM83| S | CommandID     24| FA52030405
2023-12-01 11:35:18.2312–TRACE–2023/12/01 11:35:18:2312| 0| COM83| R | CommandID     24| FA0304370C0D0A
2023-12-01 11:35:18.2312–TRACE–2023/12/01 11:35:18:2332| 0| COM83| S | CommandID     25| FA52010501
2023-12-01 11:35:18.2580–TRACE–2023/12/01 11:35:18:2580| 0| COM83| R | CommandID     25| FA0104015C0D0A
2023-12-01 11:35:18.2580–TRACE–2023/12/01 11:35:18:2605| 0| COM83| S | CommandID     26| FA52030501
2023-12-01 11:35:18.2778–TRACE–2023/12/01 11:35:18:2778| 0| COM83| R | CommandID     26| FA030401600D0A
2023-12-01 11:35:18.2778–TRACE–2023/12/01 11:35:18:2804| 0| COM83| S | CommandID     27| FA52020501
2023-12-01 11:35:18.3098–TRACE–2023/12/01 11:35:18:3097| 0| COM83| R | CommandID     27| FA020401100D0A
2023-12-01 11:36:21.1736–TRACE–– Start Custom script schedule.
2023-12-01 11:36:21.1736–TRACE–- Currently on iteration : 0
2023-12-01 11:36:21.1736–TRACE–– Enter A-0 step.
2023-12-01 11:36:21.1803–TRACE–- A-1 initial
2023-12-01 11:36:21.1803–TRACE–2023/12/01 11:36:21:1823| 0| COM83| S | CommandID      0| FA57000201
2023-12-01 11:36:21.1995–TRACE–2023/12/01 11:36:21:1995| 0| COM83| R | CommandID      0| C30D0A
2023-12-01 11:36:26.1824–TRACE–- A-1 進入偵測階段
2023-12-01 11:36:26.1824–TRACE–2023/12/01 11:36:26:1826| 0| COM83| S | CommandID      1| FA52010002
2023-12-01 11:36:26.1968–TRACE–2023/12/01 11:36:26:1967| 0| COM83| R | CommandID      1| FA010403040D0A
2023-12-01 11:36:26.1968–TRACE–2023/12/01 11:36:26:1970| 0| COM83| S | CommandID      2| FA52020002
2023-12-01 11:36:26.2132–TRACE–2023/12/01 11:36:26:2132| 0| COM83| R | CommandID      2| FA020403040D0A
2023-12-01 11:36:26.2132–TRACE–2023/12/01 11:36:26:2134| 0| COM83| S | CommandID      3| FA52030002
2023-12-01 11:36:26.2280–TRACE–2023/12/01 11:36:26:2280| 0| COM83| R | CommandID      3| FA030403040D0A
2023-12-01 11:36:26.2280–TRACE–2023/12/01 11:36:26:2283| 0| COM83| S | CommandID      4| FA52010001
2023-12-01 11:36:26.2460–TRACE–2023/12/01 11:36:26:2460| 0| COM83| R | CommandID      4| FA010401020D0A
2023-12-01 11:36:26.2460–TRACE–2023/12/01 11:36:26:2463| 0| COM83| S | CommandID      5| FA52020001
2023-12-01 11:36:26.2595–TRACE–2023/12/01 11:36:26:2595| 0| COM83| R | CommandID      5| FA020401020D0A
2023-12-01 11:36:26.2595–TRACE–2023/12/01 11:36:26:2600| 0| COM83| S | CommandID      6| FA52030001
2023-12-01 11:36:26.2739–TRACE–2023/12/01 11:36:26:2739| 0| COM83| R | CommandID      6| FA030401020D0A
2023-12-01 11:36:26.2739–TRACE–2023/12/01 11:36:26:2743| 0| COM83| S | CommandID      7| FA52010401
2023-12-01 11:36:26.2924–TRACE–2023/12/01 11:36:26:2923| 0| COM83| R | CommandID      7| FA010A0101020304050607080D0A
2023-12-01 11:36:26.2924–TRACE–2023/12/01 11:36:26:2927| 0| COM83| S | CommandID      8| FA52020401
2023-12-01 11:36:26.3058–TRACE–2023/12/01 11:36:26:3057| 0| COM83| R | CommandID      8| FA020A0101020304050607080D0A
2023-12-01 11:36:26.3058–TRACE–2023/12/01 11:36:26:3060| 0| COM83| S | CommandID      9| FA52030401
2023-12-01 11:36:26.3219–TRACE–2023/12/01 11:36:26:3219| 0| COM83| R | CommandID      9| FA030A0101020304050607080D0A
2023-12-01 11:36:26.3219–TRACE–2023/12/01 11:36:26:3221| 0| COM83| S | CommandID     10| FA52010101
2023-12-01 11:36:26.3380–TRACE–2023/12/01 11:36:26:3380| 0| COM83| R | CommandID     10| FA0103000D0A
2023-12-01 11:36:26.3380–TRACE–2023/12/01 11:36:26:3382| 0| COM83| S | CommandID     11| FA52020101
2023-12-01 11:36:26.3565–TRACE–2023/12/01 11:36:26:3565| 0| COM83| R | CommandID     11| FA0203640D0A
2023-12-01 11:36:26.3565–TRACE–2023/12/01 11:36:26:3568| 0| COM83| S | CommandID     12| FA52030101
2023-12-01 11:36:26.3686–TRACE–2023/12/01 11:36:26:3686| 0| COM83| R | CommandID     12| FA0303640D0A
2023-12-01 11:36:26.3686–TRACE–2023/12/01 11:36:26:3688| 0| COM83| S | CommandID     13| FA52010402
2023-12-01 11:36:26.3839–TRACE–2023/12/01 11:36:26:3838| 0| COM83| R | CommandID     13| FA010400850D0A
2023-12-01 11:36:26.3839–TRACE–2023/12/01 11:36:26:3841| 0| COM83| S | CommandID     14| FA52020402
2023-12-01 11:36:26.4027–TRACE–2023/12/01 11:36:26:4026| 0| COM83| R | CommandID     14| FA020400850D0A
2023-12-01 11:36:26.4027–TRACE–2023/12/01 11:36:26:4029| 0| COM83| S | CommandID     15| FA52030402
2023-12-01 11:36:26.4153–TRACE–2023/12/01 11:36:26:4153| 0| COM83| R | CommandID     15| FA030400850D0A
2023-12-01 11:36:26.4153–TRACE–2023/12/01 11:36:26:4155| 0| COM83| S | CommandID     16| FA52010403
2023-12-01 11:36:26.4323–TRACE–2023/12/01 11:36:26:4323| 0| COM83| R | CommandID     16| FA01054155550D0A
2023-12-01 11:36:26.4323–TRACE–2023/12/01 11:36:26:4328| 0| COM83| S | CommandID     17| FA52020403
2023-12-01 11:36:26.4510–TRACE–2023/12/01 11:36:26:4510| 0| COM83| R | CommandID     17| FA02054559550D0A
2023-12-01 11:36:26.4510–TRACE–2023/12/01 11:36:26:4512| 0| COM83| S | CommandID     18| FA52030403
2023-12-01 11:36:26.4627–TRACE–2023/12/01 11:36:26:4627| 0| COM83| R | CommandID     18| FA03055557550D0A
2023-12-01 11:36:26.4627–TRACE–2023/12/01 11:36:26:4629| 0| COM83| S | CommandID     19| FA52010404
2023-12-01 11:36:26.4797–TRACE–2023/12/01 11:36:26:4797| 0| COM83| R | CommandID     19| FA01034B0D0A
2023-12-01 11:36:26.4797–TRACE–2023/12/01 11:36:26:4800| 0| COM83| S | CommandID     20| FA52020404
2023-12-01 11:36:26.4990–TRACE–2023/12/01 11:36:26:4990| 0| COM83| R | CommandID     20| FA02034B0D0A
2023-12-01 11:36:26.4990–TRACE–2023/12/01 11:36:26:4992| 0| COM83| S | CommandID     21| FA52030404
2023-12-01 11:36:26.5269–TRACE–2023/12/01 11:36:26:5268| 0| COM83| R | CommandID     21| FA03034B0D0A
2023-12-01 11:36:26.5269–TRACE–2023/12/01 11:36:26:5273| 0| COM83| S | CommandID     22| FA52010405
2023-12-01 11:36:26.5412–TRACE–2023/12/01 11:36:26:5412| 0| COM83| R | CommandID     22| FA010431480D0A
2023-12-01 11:36:26.5412–TRACE–2023/12/01 11:36:26:5415| 0| COM83| S | CommandID     23| FA52020405
2023-12-01 11:36:26.5568–TRACE–2023/12/01 11:36:26:5568| 0| COM83| R | CommandID     23| FA0204373E0D0A
2023-12-01 11:36:26.5568–TRACE–2023/12/01 11:36:26:5570| 0| COM83| S | CommandID     24| FA52030405
2023-12-01 11:36:26.5783–TRACE–2023/12/01 11:36:26:5783| 0| COM83| R | CommandID     24| FA03043A0F0D0A
2023-12-01 11:36:26.5783–TRACE–2023/12/01 11:36:26:5785| 0| COM83| S | CommandID     25| FA52010501
2023-12-01 11:36:26.6042–TRACE–2023/12/01 11:36:26:6042| 0| COM83| R | CommandID     25| FA010401540D0A
2023-12-01 11:36:26.6042–TRACE–2023/12/01 11:36:26:6044| 0| COM83| S | CommandID     26| FA52030501
2023-12-01 11:36:26.6193–TRACE–2023/12/01 11:36:26:6193| 0| COM83| R | CommandID     26| FA030401340D0A
2023-12-01 11:36:26.6193–TRACE–2023/12/01 11:36:26:6196| 0| COM83| S | CommandID     27| FA52020501
2023-12-01 11:36:26.6342–TRACE–2023/12/01 11:36:26:6341| 0| COM83| R | CommandID     27| FA020401180D0A
2023-12-01 11:36:29.2938–TRACE–2023/12/01 11:36:29:2938| 0| COM83| S | CommandID     28| FA52010002
2023-12-01 11:36:29.3073–TRACE–2023/12/01 11:36:29:3073| 0| COM83| R | CommandID     28| FA010403040D0A
2023-12-01 11:36:29.3073–TRACE–2023/12/01 11:36:29:3075| 0| COM83| S | CommandID     29| FA52020002
2023-12-01 11:36:29.3223–TRACE–2023/12/01 11:36:29:3223| 0| COM83| R | CommandID     29| FA020403040D0A
2023-12-01 11:36:29.3223–TRACE–2023/12/01 11:36:29:3226| 0| COM83| S | CommandID     30| FA52030002
2023-12-01 11:36:29.3381–TRACE–2023/12/01 11:36:29:3381| 0| COM83| R | CommandID     30| FA030403040D0A
2023-12-01 11:36:29.3381–TRACE–2023/12/01 11:36:29:3383| 0| COM83| S | CommandID     31| FA52010001
2023-12-01 11:36:29.3540–TRACE–2023/12/01 11:36:29:3540| 0| COM83| R | CommandID     31| FA010401020D0A
2023-12-01 11:36:29.3540–TRACE–2023/12/01 11:36:29:3543| 0| COM83| S | CommandID     32| FA52020001
2023-12-01 11:36:29.3732–TRACE–2023/12/01 11:36:29:3732| 0| COM83| R | CommandID     32| FA020401020D0A
2023-12-01 11:36:29.3732–TRACE–2023/12/01 11:36:29:3742| 0| COM83| S | CommandID     33| FA52030001
2023-12-01 11:36:29.4012–TRACE–2023/12/01 11:36:29:4012| 0| COM83| R | CommandID     33| FA030401020D0A
2023-12-01 11:36:29.4012–TRACE–2023/12/01 11:36:29:4014| 0| COM83| S | CommandID     34| FA52010401
2023-12-01 11:36:29.4171–TRACE–2023/12/01 11:36:29:4171| 0| COM83| R | CommandID     34| FA010A0101020304050607080D0A
2023-12-01 11:36:29.4171–TRACE–2023/12/01 11:36:29:4173| 0| COM83| S | CommandID     35| FA52020401
2023-12-01 11:36:29.4306–TRACE–2023/12/01 11:36:29:4305| 0| COM83| R | CommandID     35| FA020A0101020304050607080D0A
2023-12-01 11:36:29.4306–TRACE–2023/12/01 11:36:29:4308| 0| COM83| S | CommandID     36| FA52030401
2023-12-01 11:36:29.4478–TRACE–2023/12/01 11:36:29:4478| 0| COM83| R | CommandID     36| FA030A0101020304050607080D0A
2023-12-01 11:36:29.4478–TRACE–2023/12/01 11:36:29:4480| 0| COM83| S | CommandID     37| FA52010101
2023-12-01 11:36:29.4621–TRACE–2023/12/01 11:36:29:4621| 0| COM83| R | CommandID     37| FA0103640D0A
2023-12-01 11:36:29.4621–TRACE–2023/12/01 11:36:29:4624| 0| COM83| S | CommandID     38| FA52020101
2023-12-01 11:36:29.4783–TRACE–2023/12/01 11:36:29:4783| 0| COM83| R | CommandID     38| FA0203640D0A
2023-12-01 11:36:29.4783–TRACE–2023/12/01 11:36:29:4787| 0| COM83| S | CommandID     39| FA52030101
2023-12-01 11:36:29.4944–TRACE–2023/12/01 11:36:29:4944| 0| COM83| R | CommandID     39| FA0303000D0A
2023-12-01 11:36:29.4944–TRACE–2023/12/01 11:36:29:4946| 0| COM83| S | CommandID     40| FA52010402
2023-12-01 11:36:29.5091–TRACE–2023/12/01 11:36:29:5091| 0| COM83| R | CommandID     40| FA010400890D0A
2023-12-01 11:36:29.5091–TRACE–2023/12/01 11:36:29:5095| 0| COM83| S | CommandID     41| FA52020402
2023-12-01 11:36:29.5279–TRACE–2023/12/01 11:36:29:5279| 0| COM83| R | CommandID     41| FA020400850D0A
2023-12-01 11:36:29.5279–TRACE–2023/12/01 11:36:29:5282| 0| COM83| S | CommandID     42| FA52030402
2023-12-01 11:36:29.5409–TRACE–2023/12/01 11:36:29:5409| 0| COM83| R | CommandID     42| FA030400870D0A
2023-12-01 11:36:29.5409–TRACE–2023/12/01 11:36:29:5412| 0| COM83| S | CommandID     43| FA52010403
2023-12-01 11:36:29.5562–TRACE–2023/12/01 11:36:29:5562| 0| COM83| R | CommandID     43| FA01054155550D0A
2023-12-01 11:36:29.5562–TRACE–2023/12/01 11:36:29:5565| 0| COM83| S | CommandID     44| FA52020403
2023-12-01 11:36:29.5739–TRACE–2023/12/01 11:36:29:5739| 0| COM83| R | CommandID     44| FA02054157550D0A
2023-12-01 11:36:29.5739–TRACE–2023/12/01 11:36:29:5744| 0| COM83| S | CommandID     45| FA52030403
2023-12-01 11:36:29.5870–TRACE–2023/12/01 11:36:29:5870| 0| COM83| R | CommandID     45| FA03054355550D0A
2023-12-01 11:36:29.5870–TRACE–2023/12/01 11:36:29:5872| 0| COM83| S | CommandID     46| FA52010404
2023-12-01 11:36:29.6035–TRACE–2023/12/01 11:36:29:6035| 0| COM83| R | CommandID     46| FA01034B0D0A
2023-12-01 11:36:29.6035–TRACE–2023/12/01 11:36:29:6037| 0| COM83| S | CommandID     47| FA52020404
2023-12-01 11:36:29.6185–TRACE–2023/12/01 11:36:29:6185| 0| COM83| R | CommandID     47| FA02034B0D0A
2023-12-01 11:36:29.6185–TRACE–2023/12/01 11:36:29:6187| 0| COM83| S | CommandID     48| FA52030404
2023-12-01 11:36:29.6336–TRACE–2023/12/01 11:36:29:6336| 0| COM83| R | CommandID     48| FA03034B0D0A
2023-12-01 11:36:29.6336–TRACE–2023/12/01 11:36:29:6339| 0| COM83| S | CommandID     49| FA52010405
2023-12-01 11:36:29.6510–TRACE–2023/12/01 11:36:29:6510| 0| COM83| R | CommandID     49| FA01042C390D0A
2023-12-01 11:36:29.6510–TRACE–2023/12/01 11:36:29:6512| 0| COM83| S | CommandID     50| FA52020405
2023-12-01 11:36:29.6655–TRACE–2023/12/01 11:36:29:6655| 0| COM83| R | CommandID     50| FA0204200C0D0A
2023-12-01 11:36:29.6655–TRACE–2023/12/01 11:36:29:6665| 0| COM83| S | CommandID     51| FA52030405
2023-12-01 11:36:29.6805–TRACE–2023/12/01 11:36:29:6805| 0| COM83| R | CommandID     51| FA030425500D0A
2023-12-01 11:36:29.6805–TRACE–2023/12/01 11:36:29:6807| 0| COM83| S | CommandID     52| FA52010501
2023-12-01 11:36:29.6967–TRACE–2023/12/01 11:36:29:6967| 0| COM83| R | CommandID     52| FA010401500D0A
2023-12-01 11:36:29.6967–TRACE–2023/12/01 11:36:29:6969| 0| COM83| S | CommandID     53| FA52030501
2023-12-01 11:36:29.7125–TRACE–2023/12/01 11:36:29:7124| 0| COM83| R | CommandID     53| FA0304014C0D0A
2023-12-01 11:36:29.7125–TRACE–2023/12/01 11:36:29:7127| 0| COM83| S | CommandID     54| FA52020501
2023-12-01 11:36:29.7284–TRACE–2023/12/01 11:36:29:7284| 0| COM83| R | CommandID     54| FA020401280D0A
2023-12-01 11:36:32.3511–TRACE–2023/12/01 11:36:32:3510| 0| COM83| S | CommandID     55| FA52010002
2023-12-01 11:36:32.3742–TRACE–2023/12/01 11:36:32:3742| 0| COM83| R | CommandID     55| FA010403040D0A
2023-12-01 11:36:32.3742–TRACE–2023/12/01 11:36:32:3745| 0| COM83| S | CommandID     56| FA52020002
2023-12-01 11:36:32.4012–TRACE–2023/12/01 11:36:32:4012| 0| COM83| R | CommandID     56| FA020403040D0A
2023-12-01 11:36:32.4012–TRACE–2023/12/01 11:36:32:4014| 0| COM83| S | CommandID     57| FA52030002
2023-12-01 11:36:32.4203–TRACE–2023/12/01 11:36:32:4203| 0| COM83| R | CommandID     57| FA030403040D0A
2023-12-01 11:36:32.4203–TRACE–2023/12/01 11:36:32:4205| 0| COM83| S | CommandID     58| FA52010001
2023-12-01 11:36:32.4310–TRACE–2023/12/01 11:36:32:4310| 0| COM83| R | CommandID     58| FA010401020D0A
2023-12-01 11:36:32.4310–TRACE–2023/12/01 11:36:32:4312| 0| COM83| S | CommandID     59| FA52020001
2023-12-01 11:36:32.4460–TRACE–2023/12/01 11:36:32:4460| 0| COM83| R | CommandID     59| FA020401020D0A
2023-12-01 11:36:32.4460–TRACE–2023/12/01 11:36:32:4463| 0| COM83| S | CommandID     60| FA52030001
2023-12-01 11:36:32.4672–TRACE–2023/12/01 11:36:32:4672| 0| COM83| R | CommandID     60| FA030401020D0A
2023-12-01 11:36:32.4672–TRACE–2023/12/01 11:36:32:4675| 0| COM83| S | CommandID     61| FA52010401
2023-12-01 11:36:32.4774–TRACE–2023/12/01 11:36:32:4774| 0| COM83| R | CommandID     61| FA010A0101020304050607080D0A
2023-12-01 11:36:32.4774–TRACE–2023/12/01 11:36:32:4777| 0| COM83| S | CommandID     62| FA52020401
2023-12-01 11:36:32.4952–TRACE–2023/12/01 11:36:32:4952| 0| COM83| R | CommandID     62| FA020A0101020304050607080D0A
2023-12-01 11:36:32.4952–TRACE–2023/12/01 11:36:32:4980| 0| COM83| S | CommandID     63| FA52030401
2023-12-01 11:36:32.5096–TRACE–2023/12/01 11:36:32:5095| 0| COM83| R | CommandID     63| FA030A0101020304050607080D0A
2023-12-01 11:36:32.5096–TRACE–2023/12/01 11:36:32:5098| 0| COM83| S | CommandID     64| FA52010101
2023-12-01 11:36:32.5274–TRACE–2023/12/01 11:36:32:5274| 0| COM83| R | CommandID     64| FA0103640D0A
2023-12-01 11:36:32.5274–TRACE–2023/12/01 11:36:32:5276| 0| COM83| S | CommandID     65| FA52020101
2023-12-01 11:36:32.5428–TRACE–2023/12/01 11:36:32:5428| 0| COM83| R | CommandID     65| FA0203640D0A
2023-12-01 11:36:32.5428–TRACE–2023/12/01 11:36:32:5434| 0| COM83| S | CommandID     66| FA52030101
2023-12-01 11:36:32.5613–TRACE–2023/12/01 11:36:32:5613| 0| COM83| R | CommandID     66| FA0303640D0A
2023-12-01 11:36:32.5613–TRACE–2023/12/01 11:36:32:5616| 0| COM83| S | CommandID     67| FA52010402
2023-12-01 11:36:32.5864–TRACE–2023/12/01 11:36:32:5864| 0| COM83| R | CommandID     67| FA010400890D0A
2023-12-01 11:36:32.5864–TRACE–2023/12/01 11:36:32:5867| 0| COM83| S | CommandID     68| FA52020402
2023-12-01 11:36:32.6037–TRACE–2023/12/01 11:36:32:6037| 0| COM83| R | CommandID     68| FA020400870D0A
2023-12-01 11:36:32.6037–TRACE–2023/12/01 11:36:32:6039| 0| COM83| S | CommandID     69| FA52030402
2023-12-01 11:36:32.6186–TRACE–2023/12/01 11:36:32:6186| 0| COM83| R | CommandID     69| FA030400850D0A
2023-12-01 11:36:32.6186–TRACE–2023/12/01 11:36:32:6188| 0| COM83| S | CommandID     70| FA52010403
2023-12-01 11:36:32.6346–TRACE–2023/12/01 11:36:32:6346| 0| COM83| R | CommandID     70| FA01054555550D0A
2023-12-01 11:36:32.6346–TRACE–2023/12/01 11:36:32:6348| 0| COM83| S | CommandID     71| FA52020403
2023-12-01 11:36:32.6502–TRACE–2023/12/01 11:36:32:6502| 0| COM83| R | CommandID     71| FA02054559550D0A
2023-12-01 11:36:32.6502–TRACE–2023/12/01 11:36:32:6504| 0| COM83| S | CommandID     72| FA52030403
2023-12-01 11:36:32.6654–TRACE–2023/12/01 11:36:32:6654| 0| COM83| R | CommandID     72| FA03054555550D0A
2023-12-01 11:36:32.6654–TRACE–2023/12/01 11:36:32:6656| 0| COM83| S | CommandID     73| FA52010404
2023-12-01 11:36:32.6816–TRACE–2023/12/01 11:36:32:6816| 0| COM83| R | CommandID     73| FA01034B0D0A
2023-12-01 11:36:32.6816–TRACE–2023/12/01 11:36:32:6820| 0| COM83| S | CommandID     74| FA52020404
2023-12-01 11:36:32.6975–TRACE–2023/12/01 11:36:32:6975| 0| COM83| R | CommandID     74| FA02034B0D0A
2023-12-01 11:36:32.6975–TRACE–2023/12/01 11:36:32:6977| 0| COM83| S | CommandID     75| FA52030404
2023-12-01 11:36:32.7113–TRACE–2023/12/01 11:36:32:7113| 0| COM83| R | CommandID     75| FA03034B0D0A
2023-12-01 11:36:32.7113–TRACE–2023/12/01 11:36:32:7118| 0| COM83| S | CommandID     76| FA52010405
2023-12-01 11:36:32.7297–TRACE–2023/12/01 11:36:32:7297| 0| COM83| R | CommandID     76| FA010414100D0A
2023-12-01 11:36:32.7297–TRACE–2023/12/01 11:36:32:7300| 0| COM83| S | CommandID     77| FA52020405
2023-12-01 11:36:32.7453–TRACE–2023/12/01 11:36:32:7453| 0| COM83| R | CommandID     77| FA0204293F0D0A
2023-12-01 11:36:32.7453–TRACE–2023/12/01 11:36:32:7456| 0| COM83| S | CommandID     78| FA52030405
2023-12-01 11:36:32.7582–TRACE–2023/12/01 11:36:32:7582| 0| COM83| R | CommandID     78| FA03040A2D0D0A
2023-12-01 11:36:32.7582–TRACE–2023/12/01 11:36:32:7587| 0| COM83| S | CommandID     79| FA52010501
2023-12-01 11:36:32.7738–TRACE–2023/12/01 11:36:32:7738| 0| COM83| R | CommandID     79| FA010405540D0A
2023-12-01 11:36:32.7738–TRACE–2023/12/01 11:36:32:7741| 0| COM83| S | CommandID     80| FA52030501
2023-12-01 11:36:32.7902–TRACE–2023/12/01 11:36:32:7902| 0| COM83| R | CommandID     80| FA030401140D0A
2023-12-01 11:36:32.7902–TRACE–2023/12/01 11:36:32:7904| 0| COM83| S | CommandID     81| FA52020501
2023-12-01 11:36:32.8194–TRACE–2023/12/01 11:36:32:8194| 0| COM83| R | CommandID     81| FA020401200D0A
2023-12-01 11:36:35.4266–TRACE–2023/12/01 11:36:35:4265| 0| COM83| S | CommandID     82| FA52010002
2023-12-01 11:36:35.4517–TRACE–2023/12/01 11:36:35:4517| 0| COM83| R | CommandID     82| FA010403040D0A
2023-12-01 11:36:35.4517–TRACE–2023/12/01 11:36:35:4519| 0| COM83| S | CommandID     83| FA52020002
2023-12-01 11:36:35.4629–TRACE–2023/12/01 11:36:35:4629| 0| COM83| R | CommandID     83| FA020403040D0A
2023-12-01 11:36:35.4629–TRACE–2023/12/01 11:36:35:4631| 0| COM83| S | CommandID     84| FA52030002
2023-12-01 11:36:35.4801–TRACE–2023/12/01 11:36:35:4801| 0| COM83| R | CommandID     84| FA030403040D0A
