2023-11-09 20:47:06.0750–TRACE–2023/11/09 20:47:06:0721| 1|  COM5| S | CommandID      0| FA57000201
2023-11-09 20:50:56.5099–TRACE–2023/11/09 20:50:56:5099| 1|  COM5| R | CommandID     95| FA010400870D0A
2023-11-09 20:50:56.6035–TRACE–2023/11/09 20:50:56:6035| 1|  COM5| S | CommandID     96| FA52020402
2023-11-09 20:50:56.6192–TRACE–2023/11/09 20:50:56:6192| 1|  COM5| R | CommandID     96| FA020400870D0A
2023-11-09 20:50:56.7142–TRACE–2023/11/09 20:50:56:7142| 1|  COM5| S | CommandID     97| FA52030402
2023-11-09 20:50:56.7290–TRACE–2023/11/09 20:50:56:7290| 1|  COM5| R | CommandID     97| FA030400850D0A
2023-11-09 20:50:56.8244–TRACE–2023/11/09 20:50:56:8243| 1|  COM5| S | CommandID     98| FA52010403
2023-11-09 20:50:56.8390–TRACE–2023/11/09 20:50:56:8390| 1|  COM5| R | CommandID     98| FA01054555550D0A
2023-11-09 20:50:56.9315–TRACE–2023/11/09 20:50:56:9315| 1|  COM5| S | CommandID     99| FA52020403
2023-11-09 20:50:56.9484–TRACE–2023/11/09 20:50:56:9483| 1|  COM5| R | CommandID     99| FA02054355550D0A
2023-11-09 20:50:57.0407–TRACE–2023/11/09 20:50:57:0407| 1|  COM5| S | CommandID    100| FA52030403
2023-11-09 20:50:57.0562–TRACE–2023/11/09 20:50:57:0562| 1|  COM5| R | CommandID    100| FA03054359550D0A
2023-11-09 20:50:57.1560–TRACE–2023/11/09 20:50:57:1560| 1|  COM5| S | CommandID    101| FA52010404
2023-11-09 20:50:57.1674–TRACE–2023/11/09 20:50:57:1674| 1|  COM5| R | CommandID    101| FA01034B0D0A
2023-11-09 20:50:57.2708–TRACE–2023/11/09 20:50:57:2707| 1|  COM5| S | CommandID    102| FA52020404
2023-11-09 20:50:57.2930–TRACE–2023/11/09 20:50:57:2930| 1|  COM5| R | CommandID    102| FA02034B0D0A
2023-11-09 20:50:57.3842–TRACE–2023/11/09 20:50:57:3841| 1|  COM5| S | CommandID    103| FA52030404
2023-11-09 20:50:57.4013–TRACE–2023/11/09 20:50:57:4013| 1|  COM5| R | CommandID    103| FA03034B0D0A
2023-11-09 20:50:57.4939–TRACE–2023/11/09 20:50:57:4939| 1|  COM5| S | CommandID    104| FA52010405
2023-11-09 20:50:57.5091–TRACE–2023/11/09 20:50:57:5091| 1|  COM5| R | CommandID    104| FA0104430F0D0A
2023-11-09 20:50:57.6097–TRACE–2023/11/09 20:50:57:6097| 1|  COM5| S | CommandID    105| FA52020405
2023-11-09 20:50:57.6202–TRACE–2023/11/09 20:50:57:6202| 1|  COM5| R | CommandID    105| FA020448320D0A
2023-11-09 20:50:57.7125–TRACE–2023/11/09 20:50:57:7125| 1|  COM5| S | CommandID    106| FA52030405
2023-11-09 20:50:57.7290–TRACE–2023/11/09 20:50:57:7290| 1|  COM5| R | CommandID    106| FA03043C3F0D0A
2023-11-09 20:50:57.8274–TRACE–2023/11/09 20:50:57:8274| 1|  COM5| S | CommandID    107| FA52010501
2023-11-09 20:50:57.8377–TRACE–2023/11/09 20:50:57:8377| 1|  COM5| R | CommandID    107| FA010401440D0A
2023-11-09 20:50:57.9305–TRACE–2023/11/09 20:50:57:9305| 1|  COM5| S | CommandID    108| FA52030501
2023-11-09 20:50:57.9471–TRACE–2023/11/09 20:50:57:9471| 1|  COM5| R | CommandID    108| FA030401480D0A
2023-11-09 20:50:58.0445–TRACE–2023/11/09 20:50:58:0444| 1|  COM5| S | CommandID    109| FA52020501
2023-11-09 20:50:58.0565–TRACE–2023/11/09 20:50:58:0565| 1|  COM5| R | CommandID    109| FA020401380D0A
2023-11-09 20:50:58.5565–TRACE–2023/11/09 20:50:58:5565| 1|  COM5| S | CommandID    110| FA52010405
2023-11-09 20:50:58.5718–TRACE–2023/11/09 20:50:58:5718| 1|  COM5| R | CommandID    110| FA0104402A0D0A
2023-11-09 20:50:58.6661–TRACE–2023/11/09 20:50:58:6661| 1|  COM5| S | CommandID    111| FA52020405
2023-11-09 20:50:58.6828–TRACE–2023/11/09 20:50:58:6828| 1|  COM5| R | CommandID    111| FA02042C310D0A
2023-11-09 20:50:58.7780–TRACE–2023/11/09 20:50:58:7780| 1|  COM5| S | CommandID    112| FA52030405
2023-11-09 20:50:58.7906–TRACE–2023/11/09 20:50:58:7906| 1|  COM5| R | CommandID    112| FA030420190D0A
2023-11-09 20:50:58.8907–TRACE–2023/11/09 20:50:58:8907| 1|  COM5| S | CommandID    113| FA52010501
2023-11-09 20:50:58.9008–TRACE–2023/11/09 20:50:58:9008| 1|  COM5| R | CommandID    113| FA0104014C0D0A
2023-11-09 20:50:59.0038–TRACE–2023/11/09 20:50:59:0038| 1|  COM5| S | CommandID    114| FA52030501
2023-11-09 20:50:59.0263–TRACE–2023/11/09 20:50:59:0263| 1|  COM5| R | CommandID    114| FA030401200D0A
2023-11-09 20:50:59.1047–TRACE–2023/11/09 20:50:59:1047| 1|  COM5| S | CommandID    115| FA52020501
2023-11-09 20:50:59.1190–TRACE–2023/11/09 20:50:59:1190| 1|  COM5| R | CommandID    115| FA0204015C0D0A
2023-11-09 20:50:59.6194–TRACE–2023/11/09 20:50:59:6194| 1|  COM5| S | CommandID    116| FA52010405
2023-11-09 20:50:59.6361–TRACE–2023/11/09 20:50:59:6361| 1|  COM5| R | CommandID    116| FA0104324D0D0A
2023-11-09 20:50:59.7323–TRACE–2023/11/09 20:50:59:7323| 1|  COM5| S | CommandID    117| FA52020405
2023-11-09 20:50:59.7451–TRACE–2023/11/09 20:50:59:7451| 1|  COM5| R | CommandID    117| FA0204421E0D0A
2023-11-09 20:50:59.8446–TRACE–2023/11/09 20:50:59:8446| 1|  COM5| S | CommandID    118| FA52030405
2023-11-09 20:50:59.8706–TRACE–2023/11/09 20:50:59:8706| 1|  COM5| R | CommandID    118| FA03042A0F0D0A
2023-11-09 20:50:59.9572–TRACE–2023/11/09 20:50:59:9572| 1|  COM5| S | CommandID    119| FA52010501
2023-11-09 20:50:59.9792–TRACE–2023/11/09 20:50:59:9792| 1|  COM5| R | CommandID    119| FA010401340D0A
2023-11-09 20:51:00.0714–TRACE–2023/11/09 20:51:00:0713| 1|  COM5| S | CommandID    120| FA52030501
2023-11-09 20:51:00.0883–TRACE–2023/11/09 20:51:00:0883| 1|  COM5| R | CommandID    120| FA030401040D0A
2023-11-09 20:51:00.1850–TRACE–2023/11/09 20:51:00:1850| 1|  COM5| S | CommandID    121| FA52020501
2023-11-09 20:51:00.1975–TRACE–2023/11/09 20:51:00:1975| 1|  COM5| R | CommandID    121| FA020401500D0A
2023-11-09 20:51:00.6867–TRACE–2023/11/09 20:51:00:6867| 1|  COM5| S | CommandID    122| FA52010405
2023-11-09 20:51:00.6969–TRACE–2023/11/09 20:51:00:6968| 1|  COM5| R | CommandID    122| FA010443300D0A
2023-11-09 20:51:00.8012–TRACE–2023/11/09 20:51:00:8012| 1|  COM5| S | CommandID    123| FA52020405
2023-11-09 20:51:00.8241–TRACE–2023/11/09 20:51:00:8241| 1|  COM5| R | CommandID    123| FA02043A210D0A
2023-11-09 20:51:00.9155–TRACE–2023/11/09 20:51:00:9155| 1|  COM5| S | CommandID    124| FA52030405
2023-11-09 20:51:00.9319–TRACE–2023/11/09 20:51:00:9318| 1|  COM5| R | CommandID    124| FA03043D3E0D0A
2023-11-09 20:51:01.0287–TRACE–2023/11/09 20:51:01:0287| 1|  COM5| S | CommandID    125| FA52010501
2023-11-09 20:51:01.0416–TRACE–2023/11/09 20:51:01:0415| 1|  COM5| R | CommandID    125| FA010401300D0A
2023-11-09 20:51:01.1408–TRACE–2023/11/09 20:51:01:1408| 1|  COM5| S | CommandID    126| FA52030501
2023-11-09 20:51:01.1667–TRACE–2023/11/09 20:51:01:1667| 1|  COM5| R | CommandID    126| FA030401400D0A
2023-11-09 20:51:01.2555–TRACE–2023/11/09 20:51:01:2555| 1|  COM5| S | CommandID    127| FA52020501
2023-11-09 20:51:01.2796–TRACE–2023/11/09 20:51:01:2796| 1|  COM5| R | CommandID    127| FA020401240D0A
2023-11-09 20:51:01.7644–TRACE–2023/11/09 20:51:01:7644| 1|  COM5| S | CommandID    128| FA52010405
2023-11-09 20:51:01.7769–TRACE–2023/11/09 20:51:01:7769| 1|  COM5| R | CommandID    128| FA010437310D0A
2023-11-09 20:51:01.8746–TRACE–2023/11/09 20:51:01:8746| 1|  COM5| S | CommandID    129| FA52020405
2023-11-09 20:51:01.8850–TRACE–2023/11/09 20:51:01:8850| 1|  COM5| R | CommandID    129| FA0204282B0D0A
2023-11-09 20:51:01.9877–TRACE–2023/11/09 20:51:01:9877| 1|  COM5| S | CommandID    130| FA52030405
2023-11-09 20:51:02.0089–TRACE–2023/11/09 20:51:02:0088| 1|  COM5| R | CommandID    130| FA03042D290D0A
2023-11-09 20:51:02.1040–TRACE–2023/11/09 20:51:02:1040| 1|  COM5| S | CommandID    131| FA52010501
2023-11-09 20:51:02.1188–TRACE–2023/11/09 20:51:02:1187| 1|  COM5| R | CommandID    131| FA010401440D0A
2023-11-09 20:51:02.2131–TRACE–2023/11/09 20:51:02:2131| 1|  COM5| S | CommandID    132| FA52030501
2023-11-09 20:51:02.2298–TRACE–2023/11/09 20:51:02:2298| 1|  COM5| R | CommandID    132| FA030401100D0A
2023-11-09 20:51:02.3257–TRACE–2023/11/09 20:51:02:3257| 1|  COM5| S | CommandID    133| FA52020501
2023-11-09 20:51:02.3385–TRACE–2023/11/09 20:51:02:3385| 1|  COM5| R | CommandID    133| FA020401480D0A
2023-11-09 20:51:02.8380–TRACE–2023/11/09 20:51:02:8379| 1|  COM5| S | CommandID    134| FA52010405
2023-11-09 20:51:02.8528–TRACE–2023/11/09 20:51:02:8528| 1|  COM5| R | CommandID    134| FA0104340F0D0A
2023-11-09 20:51:02.9480–TRACE–2023/11/09 20:51:02:9480| 1|  COM5| S | CommandID    135| FA52020405
2023-11-09 20:51:02.9625–TRACE–2023/11/09 20:51:02:9625| 1|  COM5| R | CommandID    135| FA02044B1F0D0A
2023-11-09 20:51:03.0566–TRACE–2023/11/09 20:51:03:0566| 1|  COM5| S | CommandID    136| FA52030405
2023-11-09 20:51:03.0726–TRACE–2023/11/09 20:51:03:0726| 1|  COM5| R | CommandID    136| FA030418360D0A
2023-11-09 20:51:03.1662–TRACE–2023/11/09 20:51:03:1662| 1|  COM5| S | CommandID    137| FA52010501
2023-11-09 20:51:03.1830–TRACE–2023/11/09 20:51:03:1830| 1|  COM5| R | CommandID    137| FA0104013C0D0A
2023-11-09 20:51:03.2783–TRACE–2023/11/09 20:51:03:2783| 1|  COM5| S | CommandID    138| FA52030501
2023-11-09 20:51:03.2982–TRACE–2023/11/09 20:51:03:2982| 1|  COM5| R | CommandID    138| FA0304014C0D0A
2023-11-09 20:51:03.3846–TRACE–2023/11/09 20:51:03:3846| 1|  COM5| S | CommandID    139| FA52020501
2023-11-09 20:51:03.3998–TRACE–2023/11/09 20:51:03:3998| 1|  COM5| R | CommandID    139| FA020405480D0A
2023-11-09 20:51:03.8858–TRACE–2023/11/09 20:51:03:8858| 1|  COM5| S | CommandID    140| FA52010405
2023-11-09 20:51:03.9005–TRACE–2023/11/09 20:51:03:9005| 1|  COM5| R | CommandID    140| FA01041D0A0D0A
2023-11-09 20:51:03.9952–TRACE–2023/11/09 20:51:03:9952| 1|  COM5| S | CommandID    141| FA52020405
2023-11-09 20:51:04.0103–TRACE–2023/11/09 20:51:04:0103| 1|  COM5| R | CommandID    141| FA02040B120D0A
2023-11-09 20:51:04.1049–TRACE–2023/11/09 20:51:04:1049| 1|  COM5| S | CommandID    142| FA52030405
2023-11-09 20:51:04.1207–TRACE–2023/11/09 20:51:04:1206| 1|  COM5| R | CommandID    142| FA03044C3F0D0A
2023-11-09 20:51:04.2132–TRACE–2023/11/09 20:51:04:2132| 1|  COM5| S | CommandID    143| FA52010501
2023-11-09 20:51:04.2293–TRACE–2023/11/09 20:51:04:2293| 1|  COM5| R | CommandID    143| FA010401280D0A
2023-11-09 20:51:04.3262–TRACE–2023/11/09 20:51:04:3261| 1|  COM5| S | CommandID    144| FA52030501
2023-11-09 20:51:04.3379–TRACE–2023/11/09 20:51:04:3379| 1|  COM5| R | CommandID    144| FA030401280D0A
2023-11-09 20:51:04.4380–TRACE–2023/11/09 20:51:04:4380| 1|  COM5| S | CommandID    145| FA52020501
2023-11-09 20:51:04.4487–TRACE–2023/11/09 20:51:04:4486| 1|  COM5| R | CommandID    145| FA020401040D0A
2023-11-09 20:51:04.9389–TRACE–2023/11/09 20:51:04:9389| 1|  COM5| S | CommandID    146| FA52010405
2023-11-09 20:51:04.9645–TRACE–2023/11/09 20:51:04:9645| 1|  COM5| R | CommandID    146| FA01044D120D0A
2023-11-09 20:51:05.0499–TRACE–2023/11/09 20:51:05:0498| 1|  COM5| S | CommandID    147| FA52020405
2023-11-09 20:51:05.0747–TRACE–2023/11/09 20:51:05:0747| 1|  COM5| R | CommandID    147| FA020417130D0A
2023-11-09 20:51:05.1597–TRACE–2023/11/09 20:51:05:1596| 1|  COM5| S | CommandID    148| FA52030405
2023-11-09 20:51:05.1806–TRACE–2023/11/09 20:51:05:1806| 1|  COM5| R | CommandID    148| FA03040A270D0A
2023-11-09 20:51:05.2758–TRACE–2023/11/09 20:51:05:2758| 1|  COM5| S | CommandID    149| FA52010501
2023-11-09 20:51:05.2911–TRACE–2023/11/09 20:51:05:2911| 1|  COM5| R | CommandID    149| FA010401340D0A
2023-11-09 20:51:05.3851–TRACE–2023/11/09 20:51:05:3851| 1|  COM5| S | CommandID    150| FA52030501
2023-11-09 20:51:05.4041–TRACE–2023/11/09 20:51:05:4041| 1|  COM5| R | CommandID    150| FA030401200D0A
2023-11-09 20:51:05.4966–TRACE–2023/11/09 20:51:05:4966| 1|  COM5| S | CommandID    151| FA52020501
2023-11-09 20:51:05.5101–TRACE–2023/11/09 20:51:05:5101| 1|  COM5| R | CommandID    151| FA020401100D0A
2023-11-09 20:51:06.0097–TRACE–2023/11/09 20:51:06:0097| 1|  COM5| S | CommandID    152| FA52010405
2023-11-09 20:51:06.0264–TRACE–2023/11/09 20:51:06:0264| 1|  COM5| R | CommandID    152| FA01043B500D0A
2023-11-09 20:51:06.1230–TRACE–2023/11/09 20:51:06:1230| 1|  COM5| S | CommandID    153| FA52020405
2023-11-09 20:51:06.1353–TRACE–2023/11/09 20:51:06:1353| 1|  COM5| R | CommandID    153| FA020424210D0A
2023-11-09 20:51:06.2348–TRACE–2023/11/09 20:51:06:2348| 1|  COM5| S | CommandID    154| FA52030405
2023-11-09 20:51:06.2600–TRACE–2023/11/09 20:51:06:2600| 1|  COM5| R | CommandID    154| FA030411440D0A
2023-11-09 20:51:06.3476–TRACE–2023/11/09 20:51:06:3476| 1|  COM5| S | CommandID    155| FA52010501
2023-11-09 20:51:06.3693–TRACE–2023/11/09 20:51:06:3693| 1|  COM5| R | CommandID    155| FA010401180D0A
2023-11-09 20:51:06.4622–TRACE–2023/11/09 20:51:06:4622| 1|  COM5| S | CommandID    156| FA52030501
2023-11-09 20:51:06.4785–TRACE–2023/11/09 20:51:06:4785| 1|  COM5| R | CommandID    156| FA030405000D0A
2023-11-09 20:51:06.5769–TRACE–2023/11/09 20:51:06:5769| 1|  COM5| S | CommandID    157| FA52020501
2023-11-09 20:51:06.5883–TRACE–2023/11/09 20:51:06:5883| 1|  COM5| R | CommandID    157| FA020401080D0A
2023-11-09 20:51:07.0787–TRACE–2023/11/09 20:51:07:0787| 1|  COM5| S | CommandID    158| FA52010405
2023-11-09 20:51:07.1038–TRACE–2023/11/09 20:51:07:1038| 1|  COM5| R | CommandID    158| FA0104494A0D0A
2023-11-09 20:51:07.1915–TRACE–2023/11/09 20:51:07:1915| 1|  COM5| S | CommandID    159| FA52020405
2023-11-09 20:51:07.2175–TRACE–2023/11/09 20:51:07:2175| 1|  COM5| R | CommandID    159| FA0204322E0D0A
2023-11-09 20:51:07.2995–TRACE–2023/11/09 20:51:07:2995| 1|  COM5| S | CommandID    160| FA52030405
2023-11-09 20:51:07.3260–TRACE–2023/11/09 20:51:07:3260| 1|  COM5| R | CommandID    160| FA03040F0F0D0A
2023-11-09 20:51:07.4096–TRACE–2023/11/09 20:51:07:4096| 1|  COM5| S | CommandID    161| FA52010501
2023-11-09 20:51:07.4348–TRACE–2023/11/09 20:51:07:4348| 1|  COM5| R | CommandID    161| FA010401140D0A
2023-11-09 20:51:07.5192–TRACE–2023/11/09 20:51:07:5192| 1|  COM5| S | CommandID    162| FA52030501
2023-11-09 20:51:07.5411–TRACE–2023/11/09 20:51:07:5410| 1|  COM5| R | CommandID    162| FA030401100D0A
2023-11-09 20:51:07.6340–TRACE–2023/11/09 20:51:07:6340| 1|  COM5| S | CommandID    163| FA52020501
2023-11-09 20:51:07.6505–TRACE–2023/11/09 20:51:07:6505| 1|  COM5| R | CommandID    163| FA0204012C0D0A
2023-11-09 20:51:08.1404–TRACE–2023/11/09 20:51:08:1404| 1|  COM5| S | CommandID    164| FA57000201
2023-11-09 20:51:08.1507–TRACE–2023/11/09 20:51:08:1507| 1|  COM5| R | CommandID    164| C30D0A
2023-11-09 20:51:10.1405–TRACE–2023/11/09 20:51:10:1405| 1|  COM5| S | CommandID    165| FA52010002
2023-11-09 20:51:10.1637–TRACE–2023/11/09 20:51:10:1637| 1|  COM5| R | CommandID    165| FA010403040D0A
2023-11-09 20:51:10.2527–TRACE–2023/11/09 20:51:10:2527| 1|  COM5| S | CommandID    166| FA52020002
2023-11-09 20:51:10.2793–TRACE–2023/11/09 20:51:10:2793| 1|  COM5| R | CommandID    166| FA020403040D0A
2023-11-09 20:51:10.3616–TRACE–2023/11/09 20:51:10:3616| 1|  COM5| S | CommandID    167| FA52030002
2023-11-09 20:51:10.3848–TRACE–2023/11/09 20:51:10:3848| 1|  COM5| R | CommandID    167| FA030403040D0A
2023-11-09 20:51:10.4620–TRACE–2023/11/09 20:51:10:4619| 1|  COM5| S | CommandID    168| FA52010001
2023-11-09 20:51:10.4799–TRACE–2023/11/09 20:51:10:4799| 1|  COM5| R | CommandID    168| FA010401020D0A
2023-11-09 20:51:10.5752–TRACE–2023/11/09 20:51:10:5751| 1|  COM5| S | CommandID    169| FA52020001
2023-11-09 20:51:10.5877–TRACE–2023/11/09 20:51:10:5877| 1|  COM5| R | CommandID    169| FA020401020D0A
2023-11-09 20:51:10.6856–TRACE–2023/11/09 20:51:10:6855| 1|  COM5| S | CommandID    170| FA52030001
2023-11-09 20:51:10.6978–TRACE–2023/11/09 20:51:10:6977| 1|  COM5| R | CommandID    170| FA030401020D0A
2023-11-09 20:51:10.7959–TRACE–2023/11/09 20:51:10:7958| 1|  COM5| S | CommandID    171| FA52010401
2023-11-09 20:51:10.8060–TRACE–2023/11/09 20:51:10:8060| 1|  COM5| R | CommandID    171| FA010A0101020304050607080D0A
2023-11-09 20:51:10.9091–TRACE–2023/11/09 20:51:10:9091| 1|  COM5| S | CommandID    172| FA52020401
2023-11-09 20:51:10.9349–TRACE–2023/11/09 20:51:10:9349| 1|  COM5| R | CommandID    172| FA020A0101020304050607080D0A
2023-11-09 20:51:11.0184–TRACE–2023/11/09 20:51:11:0183| 1|  COM5| S | CommandID    173| FA52030401
2023-11-09 20:51:11.0424–TRACE–2023/11/09 20:51:11:0424| 1|  COM5| R | CommandID    173| FA030A0101020304050607080D0A
2023-11-09 20:51:11.1186–TRACE–2023/11/09 20:51:11:1186| 1|  COM5| S | CommandID    174| FA52010101
2023-11-09 20:51:11.1348–TRACE–2023/11/09 20:51:11:1347| 1|  COM5| R | CommandID    174| FA0103640D0A
2023-11-09 20:51:11.2331–TRACE–2023/11/09 20:51:11:2331| 1|  COM5| S | CommandID    175| FA52020101
2023-11-09 20:51:11.2433–TRACE–2023/11/09 20:51:11:2433| 1|  COM5| R | CommandID    175| FA0203640D0A
2023-11-09 20:51:11.3470–TRACE–2023/11/09 20:51:11:3470| 1|  COM5| S | CommandID    176| FA52030101
2023-11-09 20:51:11.3717–TRACE–2023/11/09 20:51:11:3717| 1|  COM5| R | CommandID    176| FA0303640D0A
2023-11-09 20:51:11.4596–TRACE–2023/11/09 20:51:11:4596| 1|  COM5| S | CommandID    177| FA52010402
2023-11-09 20:51:11.4807–TRACE–2023/11/09 20:51:11:4806| 1|  COM5| R | CommandID    177| FA010400890D0A
2023-11-09 20:51:11.5716–TRACE–2023/11/09 20:51:11:5716| 1|  COM5| S | CommandID    178| FA52020402
2023-11-09 20:51:11.5889–TRACE–2023/11/09 20:51:11:5889| 1|  COM5| R | CommandID    178| FA020400850D0A
2023-11-09 20:51:11.6838–TRACE–2023/11/09 20:51:11:6838| 1|  COM5| S | CommandID    179| FA52030402
2023-11-09 20:51:11.6984–TRACE–2023/11/09 20:51:11:6984| 1|  COM5| R | CommandID    179| FA030400870D0A
2023-11-09 20:51:11.7926–TRACE–2023/11/09 20:51:11:7926| 1|  COM5| S | CommandID    180| FA52010403
2023-11-09 20:51:11.8076–TRACE–2023/11/09 20:51:11:8076| 1|  COM5| R | CommandID    180| FA01054557550D0A
2023-11-09 20:51:11.9034–TRACE–2023/11/09 20:51:11:9034| 1|  COM5| S | CommandID    181| FA52020403
2023-11-09 20:51:11.9173–TRACE–2023/11/09 20:51:11:9173| 1|  COM5| R | CommandID    181| FA02054555550D0A
2023-11-09 20:51:12.0168–TRACE–2023/11/09 20:51:12:0168| 1|  COM5| S | CommandID    182| FA52030403
2023-11-09 20:51:12.0405–TRACE–2023/11/09 20:51:12:0405| 1|  COM5| R | CommandID    182| FA03054557550D0A
2023-11-09 20:51:12.1183–TRACE–2023/11/09 20:51:12:1183| 1|  COM5| S | CommandID    183| FA52010404
2023-11-09 20:51:12.1350–TRACE–2023/11/09 20:51:12:1350| 1|  COM5| R | CommandID    183| FA01034B0D0A
2023-11-09 20:51:12.2321–TRACE–2023/11/09 20:51:12:2320| 1|  COM5| S | CommandID    184| FA52020404
2023-11-09 20:51:12.2435–TRACE–2023/11/09 20:51:12:2435| 1|  COM5| R | CommandID    184| FA02034B0D0A
2023-11-09 20:51:12.3421–TRACE–2023/11/09 20:51:12:3420| 1|  COM5| S | CommandID    185| FA52030404
2023-11-09 20:51:12.3540–TRACE–2023/11/09 20:51:12:3540| 1|  COM5| R | CommandID    185| FA03034B0D0A
2023-11-09 20:51:12.4522–TRACE–2023/11/09 20:51:12:4522| 1|  COM5| S | CommandID    186| FA52010405
2023-11-09 20:51:12.4677–TRACE–2023/11/09 20:51:12:4677| 1|  COM5| R | CommandID    186| FA01042E3D0D0A
2023-11-09 20:51:12.5649–TRACE–2023/11/09 20:51:12:5649| 1|  COM5| S | CommandID    187| FA52020405
2023-11-09 20:51:12.5875–TRACE–2023/11/09 20:51:12:5875| 1|  COM5| R | CommandID    187| FA02044E120D0A
2023-11-09 20:51:12.6672–TRACE–2023/11/09 20:51:12:6672| 1|  COM5| S | CommandID    188| FA52030405
2023-11-09 20:51:12.6813–TRACE–2023/11/09 20:51:12:6813| 1|  COM5| R | CommandID    188| FA030447480D0A
2023-11-09 20:51:12.7771–TRACE–2023/11/09 20:51:12:7771| 1|  COM5| S | CommandID    189| FA52010501
2023-11-09 20:51:12.7903–TRACE–2023/11/09 20:51:12:7903| 1|  COM5| R | CommandID    189| FA010405240D0A
2023-11-09 20:51:12.8892–TRACE–2023/11/09 20:51:12:8892| 1|  COM5| S | CommandID    190| FA52030501
2023-11-09 20:51:12.8996–TRACE–2023/11/09 20:51:12:8995| 1|  COM5| R | CommandID    190| FA0304011C0D0A
2023-11-09 20:51:13.0037–TRACE–2023/11/09 20:51:13:0037| 1|  COM5| S | CommandID    191| FA52020501
2023-11-09 20:51:13.0268–TRACE–2023/11/09 20:51:13:0268| 1|  COM5| R | CommandID    191| FA020401540D0A
2023-11-09 20:51:13.5086–TRACE–2023/11/09 20:51:13:5086| 1|  COM5| S | CommandID    192| FA52010405
2023-11-09 20:51:13.5258–TRACE–2023/11/09 20:51:13:5258| 1|  COM5| R | CommandID    192| FA010448300D0A
2023-11-09 20:51:13.6201–TRACE–2023/11/09 20:51:13:6200| 1|  COM5| S | CommandID    193| FA52020405
2023-11-09 20:51:13.6350–TRACE–2023/11/09 20:51:13:6350| 1|  COM5| R | CommandID    193| FA02041C130D0A
2023-11-09 20:51:13.7304–TRACE–2023/11/09 20:51:13:7303| 1|  COM5| S | CommandID    194| FA52030405
2023-11-09 20:51:13.7458–TRACE–2023/11/09 20:51:13:7458| 1|  COM5| R | CommandID    194| FA03044E500D0A
2023-11-09 20:51:13.8368–TRACE–2023/11/09 20:51:13:8367| 1|  COM5| S | CommandID    195| FA52010501
2023-11-09 20:51:13.8547–TRACE–2023/11/09 20:51:13:8547| 1|  COM5| R | CommandID    195| FA0104014C0D0A
2023-11-09 20:51:13.9481–TRACE–2023/11/09 20:51:13:9480| 1|  COM5| S | CommandID    196| FA52030501
2023-11-09 20:51:13.9641–TRACE–2023/11/09 20:51:13:9641| 1|  COM5| R | CommandID    196| FA030401500D0A
2023-11-09 20:51:14.0565–TRACE–2023/11/09 20:51:14:0565| 1|  COM5| S | CommandID    197| FA52020501
2023-11-09 20:51:14.0729–TRACE–2023/11/09 20:51:14:0729| 1|  COM5| R | CommandID    197| FA020401080D0A
2023-11-09 20:51:14.5603–TRACE–2023/11/09 20:51:14:5603| 1|  COM5| S | CommandID    198| FA52010405
2023-11-09 20:51:14.5735–TRACE–2023/11/09 20:51:14:5734| 1|  COM5| R | CommandID    198| FA01042F410D0A
2023-11-09 20:51:14.6699–TRACE–2023/11/09 20:51:14:6699| 1|  COM5| S | CommandID    199| FA52020405
2023-11-09 20:51:14.6925–TRACE–2023/11/09 20:51:14:6925| 1|  COM5| R | CommandID    199| FA02042C0D0D0A
2023-11-09 20:51:14.7838–TRACE–2023/11/09 20:51:14:7837| 1|  COM5| S | CommandID    200| FA52030405
2023-11-09 20:51:14.8073–TRACE–2023/11/09 20:51:14:8072| 1|  COM5| R | CommandID    200| FA03044F270D0A
2023-11-09 20:51:14.8984–TRACE–2023/11/09 20:51:14:8984| 1|  COM5| S | CommandID    201| FA52010501
2023-11-09 20:51:14.9187–TRACE–2023/11/09 20:51:14:9187| 1|  COM5| R | CommandID    201| FA0104012C0D0A
2023-11-09 20:51:15.0094–TRACE–2023/11/09 20:51:15:0094| 1|  COM5| S | CommandID    202| FA52030501
2023-11-09 20:51:15.0258–TRACE–2023/11/09 20:51:15:0258| 1|  COM5| R | CommandID    202| FA030401400D0A
2023-11-09 20:51:15.1220–TRACE–2023/11/09 20:51:15:1220| 1|  COM5| S | CommandID    203| FA52020501
2023-11-09 20:51:15.1357–TRACE–2023/11/09 20:51:15:1357| 1|  COM5| R | CommandID    203| FA0204010C0D0A
2023-11-09 20:51:15.6345–TRACE–2023/11/09 20:51:15:6344| 1|  COM5| S | CommandID    204| FA52010405
2023-11-09 20:51:15.6513–TRACE–2023/11/09 20:51:15:6513| 1|  COM5| R | CommandID    204| FA010443220D0A
2023-11-09 20:51:15.7473–TRACE–2023/11/09 20:51:15:7473| 1|  COM5| S | CommandID    205| FA52020405
2023-11-09 20:51:15.7620–TRACE–2023/11/09 20:51:15:7620| 1|  COM5| R | CommandID    205| FA02042E290D0A
2023-11-09 20:51:15.8555–TRACE–2023/11/09 20:51:15:8555| 1|  COM5| S | CommandID    206| FA52030405
2023-11-09 20:51:15.8695–TRACE–2023/11/09 20:51:15:8695| 1|  COM5| R | CommandID    206| FA03042A360D0A
2023-11-09 20:51:15.9642–TRACE–2023/11/09 20:51:15:9642| 1|  COM5| S | CommandID    207| FA52010501
